Index,Arrival_Time,Creation_Time,x,y,z
380,1398347018653,1398347018653,-0.068082,0.079918,9.721192,
390,1398347018663,1398347018663,-0.051575,0.072664,9.721121,
400,1398347018673,1398347018673,-0.049678,0.074570,9.732089,
410,1398347018683,1398347018683,-0.055175,0.083754,9.739390,
420,1398347018693,1398347018693,-0.053321,0.061653,9.721223,
430,1398347018703,1398347018703,-0.060715,0.072619,9.721193,
440,1398347018713,1398347018713,-0.060523,0.072768,9.746851,
450,1398347018723,1398347018723,-0.051520,0.065330,9.721179,
460,1398347018733,1398347018733,-0.060701,0.078163,9.728480,
470,1398347018743,1398347018743,-0.057046,0.068959,9.719360,
480,1398347018753,1398347018753,-0.060770,0.079954,9.721135,
490,1398347018763,1398347018763,-0.068000,0.079981,9.732189,
500,1398347018773,1398347018773,-0.062529,0.083686,9.733950,
510,1398347018783,1398347018783,-0.053472,0.070758,9.710154,
520,1398347018793,1398347018793,-0.064399,0.081801,9.726647,
530,1398347018803,1398347018803,-0.057182,0.087295,9.719215,
540,1398347018813,1398347018813,-0.068082,0.083606,9.724829,
550,1398347018823,1398347018823,-0.062612,0.074401,9.713862,
560,1398347018833,1398347018833,-0.071711,0.076233,9.721251,
570,1398347018843,1398347018843,-0.062571,0.076277,9.721178,
580,1398347018853,1398347018853,-0.057155,0.083628,9.719245,
590,1398347018863,1398347018863,-0.057183,0.081763,9.713761,
600,1398347018873,1398347018873,-0.060633,0.076371,9.735826,
610,1398347018883,1398347018883,-0.049705,0.072705,9.726605,
620,1398347018893,1398347018893,-0.060633,0.068994,9.728553,
630,1398347018903,1398347018903,-0.062680,0.087258,9.717426,
640,1398347018913,1398347018913,-0.064398,0.083645,9.728466,
650,1398347018923,1398347018923,-0.064372,0.072601,9.721222,
660,1398347018933,1398347018933,-0.057100,0.074449,9.717484,
670,1398347018943,1398347018943,-0.071711,0.079921,9.724887,
680,1398347018953,1398347018953,-0.053486,0.068903,9.706503,
690,1398347018963,1398347018963,-0.064522,0.087238,9.715608,
700,1398347018973,1398347018973,-0.062571,0.076277,9.721178,
710,1398347018983,1398347018983,-0.064426,0.083624,9.724800,
720,1398347018993,1398347018993,-0.064399,0.076268,9.721193,
730,1398347019003,1398347019003,-0.060742,0.083663,9.728437,
740,1398347019013,1398347019013,-0.060742,0.087352,9.732074,
750,1398347019023,1398347019023,-0.071806,0.101978,9.733876,
760,1398347019033,1398347019033,-0.062557,0.081821,9.728466,
770,1398347019043,1398347019043,-0.055286,0.083669,9.724729,
780,1398347019053,1398347019053,-0.057210,0.087274,9.715550,
790,1398347019063,1398347019063,-0.047809,0.061701,9.724845,
800,1398347019073,1398347019073,-0.057183,0.074386,9.706488,
810,1398347019083,1398347019083,-0.053444,0.078156,9.721092,
820,1398347019093,1398347019093,-0.064454,0.083603,9.721135,
830,1398347019103,1398347019103,-0.046186,0.081838,9.717340,
840,1398347019113,1398347019113,-0.057031,0.081880,9.733921,
850,1398347019123,1398347019123,-0.057114,0.076283,9.717470,
860,1398347019133,1398347019133,-0.055066,0.069085,9.739506,
870,1398347019143,1398347019143,-0.053321,0.061653,9.721223,
880,1398347019153,1398347019153,-0.042407,0.065353,9.717442,
890,1398347019163,1398347019163,-0.049760,0.074507,9.721092,
900,1398347019173,1398347019173,-0.068110,0.083585,9.721164,
910,1398347019183,1398347019183,-0.051547,0.076374,9.728423,
920,1398347019193,1398347019193,-0.060687,0.087394,9.739405,
930,1398347019203,1398347019203,-0.057086,0.087370,9.732045,
940,1398347019213,1398347019213,-0.071601,0.076318,9.735912,
950,1398347019223,1398347019223,-0.056977,0.069012,9.728524,
960,1398347019233,1398347019233,-0.064426,0.079936,9.721164,
970,1398347019243,1398347019243,-0.049678,0.069038,9.726634,
980,1398347019253,1398347019253,-0.057059,0.080014,9.728437,
990,1398347019263,1398347019263,-0.060688,0.065263,9.717586,
1000,1398347019273,1398347019273,-0.038724,0.061704,9.717442,
1010,1398347019283,1398347019283,-0.047864,0.072724,9.728423,
1020,1398347019293,1398347019293,-0.069883,0.076241,9.721236,
1030,1398347019303,1398347019303,-0.068151,0.079865,9.712029,
1040,1398347019313,1398347019313,-0.057031,0.087412,9.739376,
1050,1398347019323,1398347019323,-0.064344,0.072622,9.724887,
1060,1398347019333,1398347019333,-0.058860,0.072649,9.724844,
1070,1398347019343,1398347019343,-0.057087,0.074460,9.719317,
1080,1398347019353,1398347019353,-0.049610,0.058025,9.724888,
1090,1398347019363,1398347019363,-0.045981,0.058022,9.721194,
1100,1398347019373,1398347019373,-0.060688,0.068952,9.721222,
1110,1398347019383,1398347019383,-0.064344,0.076311,9.728524,
1120,1398347019393,1398347019393,-0.064317,0.070799,9.726734,
1130,1398347019403,1398347019403,-0.046091,0.072691,9.721078,
1140,1398347019413,1398347019413,-0.046063,0.069024,9.721107,
1150,1398347019423,1398347019423,-0.055217,0.070812,9.721165,
1160,1398347019433,1398347019433,-0.053376,0.068988,9.721165,
1170,1398347019443,1398347019443,-0.060838,0.087277,9.719244,
1180,1398347019453,1398347019453,-0.048001,0.076307,9.713733,
1190,1398347019463,1398347019463,-0.056948,0.080099,9.743099,
1200,1398347019473,1398347019473,-0.049691,0.076404,9.732074,
1210,1398347019483,1398347019483,-0.064371,0.076290,9.724858,
1220,1398347019493,1398347019493,-0.044208,0.057988,9.713849,
1230,1398347019503,1398347019503,-0.055246,0.063414,9.710226,
1240,1398347019513,1398347019513,-0.047740,0.063599,9.735826,
1250,1398347019523,1398347019523,-0.051520,0.072707,9.728452,
1260,1398347019533,1398347019533,-0.064412,0.081791,9.724814,
1270,1398347019543,1398347019543,-0.057210,0.081741,9.710095,
1280,1398347019553,1398347019553,-0.068013,0.081815,9.732175,
1290,1398347019563,1398347019563,-0.055259,0.061559,9.706575,
1300,1398347019573,1398347019573,-0.060634,0.057929,9.717644,
1310,1398347019583,1398347019583,-0.060757,0.074431,9.717513,
1320,1398347019593,1398347019593,-0.053320,0.076407,9.735768,
1330,1398347019603,1398347019603,-0.057086,0.083681,9.728408,
1340,1398347019613,1398347019613,-0.062598,0.079945,9.721149,
1350,1398347019623,1398347019623,-0.053431,0.061568,9.706561,
1360,1398347019633,1398347019633,-0.053404,0.065278,9.713862,
1370,1398347019643,1398347019643,-0.062461,0.072674,9.732203,
1380,1398347019653,1398347019653,-0.057088,0.061550,9.706590,
1390,1398347019663,1398347019663,-0.055231,0.072646,9.721150,
1400,1398347019673,1398347019673,-0.055286,0.079981,9.721092,
1410,1398347019683,1398347019683,-0.060647,0.070828,9.728539,
1420,1398347019693,1398347019693,-0.069938,0.083576,9.721178,
1430,1398347019703,1398347019703,-0.056976,0.080078,9.739433,
1440,1398347019713,1398347019713,-0.060742,0.079975,9.724800,
1450,1398347019723,1398347019723,-0.056977,0.069012,9.728524,
1460,1398347019733,1398347019733,-0.055313,0.079959,9.717426,
1470,1398347019743,1398347019743,-0.055245,0.067103,9.713862,
1480,1398347019753,1398347019753,-0.057046,0.065271,9.715724,
1490,1398347019763,1398347019763,-0.055232,0.057892,9.706604,
1500,1398347019773,1398347019773,-0.053082,0.074733,9.726193,
1510,1398347019783,1398347019783,-0.045756,0.067403,9.720696,
1520,1398347019793,1398347019793,-0.056683,0.074758,9.733554,
1530,1398347019803,1398347019803,-0.051418,0.087524,9.716914,
1540,1398347019813,1398347019813,-0.060366,0.087628,9.742644,
1550,1398347019823,1398347019823,-0.060325,0.083972,9.744506,
1560,1398347019833,1398347019833,-0.062139,0.076596,9.739080,
1570,1398347019843,1398347019843,-0.064037,0.072846,9.726295,
1580,1398347019853,1398347019853,-0.053068,0.072899,9.726209,
1590,1398347019863,1398347019863,-0.054896,0.072890,9.726223,
1600,1398347019873,1398347019873,-0.060503,0.087522,9.724318,
1610,1398347019883,1398347019883,-0.064023,0.076545,9.731764,
1620,1398347019893,1398347019893,-0.056903,0.072743,9.702412,
1630,1398347019903,1398347019903,-0.042072,0.067442,9.724333,
1640,1398347019913,1398347019913,-0.049481,0.076553,9.720653,
1650,1398347019923,1398347019923,-0.062332,0.080136,9.717059,
1660,1398347019933,1398347019933,-0.060407,0.082064,9.731691,
1670,1398347019943,1398347019943,-0.056738,0.080248,9.731677,
1680,1398347019953,1398347019953,-0.064063,0.083890,9.733539,
1690,1398347019963,1398347019963,-0.054937,0.076547,9.724361,
1700,1398347019973,1398347019973,-0.056655,0.080312,9.742674,
1710,1398347019983,1398347019983,-0.071266,0.076562,9.740985,
1720,1398347019993,1398347019993,-0.060531,0.081968,9.715198,
1730,1398347020003,1398347020003,-0.060463,0.067267,9.709815,
1740,1398347020013,1398347020013,-0.056849,0.069097,9.706106,
1750,1398347020023,1398347020023,-0.056738,0.072871,9.724404,
1760,1398347020033,1398347020033,-0.056738,0.080248,9.731677,
1770,1398347020043,1398347020043,-0.064146,0.083826,9.722542,
1780,1398347020053,1398347020053,-0.049509,0.061778,9.702441,
1790,1398347020063,1398347020063,-0.060421,0.083897,9.731677,
1800,1398347020073,1398347020073,-0.053164,0.076514,9.717016,
1810,1398347020083,1398347020083,-0.056848,0.080163,9.717015,
1820,1398347020093,1398347020093,-0.055020,0.080172,9.717001,
1830,1398347020103,1398347020103,-0.062195,0.076554,9.731750,
1840,1398347020113,1398347020113,-0.054965,0.076526,9.720695,
1850,1398347020123,1398347020123,-0.058648,0.080175,9.720695,
1860,1398347020133,1398347020133,-0.058526,0.059984,9.717190,
1870,1398347020143,1398347020143,-0.060311,0.080294,9.742702,
1880,1398347020153,1398347020153,-0.067829,0.091164,9.726178,
1890,1398347020163,1398347020163,-0.067706,0.080194,9.731764,
1900,1398347020173,1398347020173,-0.056738,0.069182,9.720768,
1910,1398347020183,1398347020183,-0.049521,0.082054,9.720609,
1920,1398347020193,1398347020193,-0.049316,0.061926,9.728099,
1930,1398347020203,1398347020203,-0.056683,0.065536,9.724463,
1940,1398347020213,1398347020213,-0.063954,0.076598,9.740928,
1950,1398347020223,1398347020223,-0.063968,0.069210,9.731822,
1960,1398347020233,1398347020233,-0.058593,0.076529,9.724390,
1970,1398347020243,1398347020243,-0.067693,0.076516,9.729959,
1980,1398347020253,1398347020253,-0.075073,0.087493,9.731763,
1990,1398347020263,1398347020263,-0.060435,0.074665,9.720754,
2000,1398347020273,1398347020273,-0.064091,0.089401,9.735328,
2010,1398347020283,1398347020283,-0.053095,0.076567,9.726179,
2020,1398347020293,1398347020293,-0.053109,0.072868,9.720710,
2030,1398347020303,1398347020303,-0.067678,0.083904,9.739065,
2040,1398347020313,1398347020313,-0.069534,0.076497,9.728142,
2050,1398347020323,1398347020323,-0.056889,0.081975,9.713336,
2060,1398347020333,1398347020333,-0.053137,0.076535,9.720681,
2070,1398347020343,1398347020343,-0.084214,0.080071,9.724563,
2080,1398347020353,1398347020353,-0.060394,0.080230,9.731706,
2090,1398347020363,1398347020363,-0.060422,0.076520,9.724404,
2100,1398347020373,1398347020373,-0.053081,0.083954,9.735285,
2110,1398347020383,1398347020383,-0.056683,0.069225,9.728099,
2120,1398347020393,1398347020393,-0.053151,0.069147,9.711576,
2130,1398347020403,1398347020403,-0.049301,0.074847,9.742660,
2140,1398347020413,1398347020413,-0.052944,0.069307,9.739066,
2150,1398347020423,1398347020423,-0.063954,0.067377,9.731836,
2160,1398347020433,1398347020433,-0.056765,0.080227,9.728012,
2170,1398347020443,1398347020443,-0.067844,0.080088,9.713436,
2180,1398347020453,1398347020453,-0.049480,0.080241,9.724289,
2190,1398347020463,1398347020463,-0.042059,0.065608,9.724347,
2200,1398347020473,1398347020473,-0.069507,0.080206,9.735443,
2210,1398347020483,1398347020483,-0.056751,0.078393,9.728026,
2220,1398347020493,1398347020493,-0.054800,0.069276,9.735415,
2230,1398347020503,1398347020503,-0.058621,0.080196,9.724360,
2240,1398347020513,1398347020513,-0.065823,0.076557,9.735444,
2250,1398347020523,1398347020523,-0.053054,0.071066,9.726223,
2260,1398347020533,1398347020533,-0.063996,0.065500,9.724520,
2270,1398347020543,1398347020543,-0.060353,0.074729,9.731750,
2280,1398347020553,1398347020553,-0.056793,0.076517,9.720710,
2290,1398347020563,1398347020563,-0.049426,0.069218,9.720711,
2300,1398347020573,1398347020573,-0.056738,0.076559,9.728041,
2310,1398347020583,1398347020583,-0.056725,0.063660,9.717146,
2320,1398347020593,1398347020593,-0.060421,0.078364,9.726222,
2330,1398347020603,1398347020603,-0.077093,0.102089,9.720665,
2340,1398347020613,1398347020613,-0.075101,0.087471,9.728098,
2350,1398347020623,1398347020623,-0.056669,0.078457,9.739022,
2360,1398347020633,1398347020633,-0.051281,0.076565,9.724332,
2370,1398347020643,1398347020643,-0.049398,0.072928,9.728012,
2380,1398347020653,1398347020653,-0.053191,0.082025,9.718805,
2390,1398347020663,1398347020663,-0.049426,0.065530,9.717074,
2400,1398347020673,1398347020673,-0.062249,0.080200,9.728055,
2410,1398347020683,1398347020683,-0.067747,0.080162,9.726266,
2420,1398347020693,1398347020693,-0.053055,0.065533,9.720768,
2430,1398347020703,1398347020703,-0.049289,0.054571,9.724492,
2440,1398347020713,1398347020713,-0.060366,0.076563,9.731735,
2450,1398347020723,1398347020723,-0.056669,0.078457,9.739022,
2460,1398347020733,1398347020733,-0.064132,0.087525,9.728011,
2470,1398347020743,1398347020743,-0.056738,0.069182,9.720768,
2480,1398347020753,1398347020753,-0.056696,0.076591,9.733539,
2490,1398347020763,1398347020763,-0.049316,0.065615,9.731736,
2500,1398347020773,1398347020773,-0.049316,0.061926,9.728099,
2510,1398347020783,1398347020783,-0.063871,0.071129,9.746469,
2520,1398347020793,1398347020793,-0.060422,0.072832,9.720768,
2530,1398347020803,1398347020803,-0.060450,0.067278,9.711648,
2540,1398347020813,1398347020813,-0.054951,0.074692,9.720710,
2550,1398347020823,1398347020823,-0.053137,0.065469,9.709772,
2560,1398347020833,1398347020833,-0.047638,0.082105,9.727925,
2570,1398347020843,1398347020843,-0.042169,0.058146,9.702413,
2580,1398347020853,1398347020853,-0.049371,0.069261,9.728042,
2590,1398347020863,1398347020863,-0.053054,0.076599,9.731678,
2600,1398347020873,1398347020873,-0.055034,0.076473,9.711532,
2610,1398347020883,1398347020883,-0.064133,0.080148,9.720738,
2620,1398347020893,1398347020893,-0.056752,0.071016,9.720754,
2630,1398347020903,1398347020903,-0.055130,0.072710,9.695066,
2640,1398347020913,1398347020913,-0.053109,0.080245,9.727983,
2650,1398347020923,1398347020923,-0.056724,0.080258,9.733510,
2660,1398347020933,1398347020933,-0.060449,0.076499,9.720738,
2670,1398347020943,1398347020943,-0.064091,0.082024,9.728055,
2680,1398347020953,1398347020953,-0.062359,0.087492,9.720666,
2690,1398347020963,1398347020963,-0.064187,0.087483,9.720680,
2700,1398347020973,1398347020973,-0.053082,0.069200,9.720739,
2710,1398347020983,1398347020983,-0.062332,0.083824,9.720695,
2720,1398347020993,1398347020993,-0.056683,0.076602,9.735372,
2730,1398347021003,1398347021003,-0.040258,0.061907,9.717031,
2740,1398347021013,1398347021013,-0.056876,0.069076,9.702441,
2750,1398347021023,1398347021023,-0.056683,0.069225,9.728099,
2760,1398347021033,1398347021033,-0.053013,0.078475,9.738994,
2770,1398347021043,1398347021043,-0.056752,0.067328,9.717117,
2780,1398347021053,1398347021053,-0.051363,0.080190,9.716972,
2790,1398347021063,1398347021063,-0.051281,0.076565,9.724332,
2800,1398347021073,1398347021073,-0.045645,0.076709,9.744449,
2810,1398347021083,1398347021083,-0.047584,0.072926,9.726165,
2820,1398347021093,1398347021093,-0.054869,0.072912,9.729888,
2830,1398347021103,1398347021103,-0.060311,0.083982,9.746339,
2840,1398347021113,1398347021113,-0.064160,0.083815,9.720710,
2850,1398347021123,1398347021123,-0.055047,0.081995,9.715154,
2860,1398347021133,1398347021133,-0.060435,0.082042,9.728026,
2870,1398347021143,1398347021143,-0.071485,0.096679,9.731662,
2880,1398347021153,1398347021153,-0.060353,0.069196,9.726295,
2890,1398347021163,1398347021163,-0.060394,0.080230,9.731706,
2900,1398347021173,1398347021173,-0.060490,0.082000,9.720695,
2910,1398347021183,1398347021183,-0.042237,0.076536,9.711432,
2920,1398347021193,1398347021193,-0.053040,0.087675,9.744420,
2930,1398347021203,1398347021203,-0.062181,0.076564,9.733582,
2940,1398347021213,1398347021213,-0.067775,0.087518,9.729873,
2950,1398347021223,1398347021223,-0.047680,0.072852,9.713336,
2960,1398347021233,1398347021233,-0.060449,0.080187,9.724375,
2970,1398347021243,1398347021243,-0.065823,0.072869,9.731807,
2980,1398347021253,1398347021253,-0.064077,0.087568,9.735342,
2990,1398347021263,1398347021263,-0.064077,0.080191,9.728069,
3000,1398347021273,1398347021273,-0.054924,0.067336,9.717103,
3010,1398347021283,1398347021283,-0.045646,0.067488,9.735358,
3020,1398347021293,1398347021293,-0.056752,0.071016,9.720754,
3030,1398347021303,1398347021303,-0.060381,0.067331,9.720811,
3040,1398347021313,1398347021313,-0.064160,0.083815,9.720710,
3050,1398347021323,1398347021323,-0.049536,0.076510,9.713322,
3060,1398347021333,1398347021333,-0.071363,0.076488,9.728156,
3070,1398347021343,1398347021343,-0.056573,0.065621,9.739124,
3080,1398347021353,1398347021353,-0.060366,0.076563,9.731735,
3090,1398347021363,1398347021363,-0.053095,0.076567,9.726179,
3100,1398347021373,1398347021373,-0.045592,0.050932,9.726325,
3110,1398347021383,1398347021383,-0.056587,0.060078,9.731836,
3120,1398347021393,1398347021393,-0.060339,0.072895,9.731764,
3130,1398347021403,1398347021403,-0.060325,0.072906,9.733597,
3140,1398347021413,1398347021413,-0.056724,0.074726,9.728055,
3150,1398347021423,1398347021423,-0.054951,0.078381,9.724346,
3160,1398347021433,1398347021433,-0.047501,0.067457,9.731707,
3170,1398347021443,1398347021443,-0.067748,0.074629,9.720811,
3180,1398347021453,1398347021453,-0.053124,0.065480,9.711605,
3190,1398347021463,1398347021463,-0.049481,0.072864,9.717016,
3200,1398347021473,1398347021473,-0.056656,0.067402,9.729946,
3210,1398347021483,1398347021483,-0.056656,0.061869,9.724491,
3220,1398347021493,1398347021493,-0.056737,0.083936,9.735313,
3230,1398347021503,1398347021503,-0.056710,0.080269,9.735343,
3240,1398347021513,1398347021513,-0.056656,0.065558,9.728127,
3250,1398347021523,1398347021523,-0.053013,0.065565,9.726266,
3260,1398347021533,1398347021533,-0.067651,0.076548,9.735458,
3270,1398347021543,1398347021543,-0.064120,0.067249,9.709844,
3280,1398347021553,1398347021553,-0.067734,0.074640,9.722644,
3290,1398347021563,1398347021563,-0.071499,0.096668,9.729829,
3300,1398347021573,1398347021573,-0.051253,0.087652,9.738907,
3310,1398347021583,1398347021583,-0.049508,0.072843,9.713350,
3320,1398347021593,1398347021593,-0.056642,0.069257,9.733597,
3330,1398347021603,1398347021603,-0.053054,0.076599,9.731678,
3340,1398347021613,1398347021613,-0.056793,0.069140,9.713437,
3350,1398347021623,1398347021623,-0.063969,0.058145,9.720913,
3360,1398347021633,1398347021633,-0.045756,0.063714,9.717060,
3370,1398347021643,1398347021643,-0.056656,0.069246,9.731764,
3380,1398347021653,1398347021653,-0.062208,0.078387,9.731735,
3390,1398347021663,1398347021663,-0.056875,0.087519,9.720623,
3400,1398347021673,1398347021673,-0.056820,0.080184,9.720681,
3410,1398347021683,1398347021683,-0.076860,0.089360,9.739094,
3420,1398347021693,1398347021693,-0.051185,0.067418,9.728070,
3430,1398347021703,1398347021703,-0.045769,0.076613,9.727955,
3440,1398347021713,1398347021713,-0.051254,0.069209,9.720725,
3450,1398347021723,1398347021723,-0.060339,0.076584,9.735400,
3460,1398347021733,1398347021733,-0.062291,0.078324,9.720738,
3470,1398347021743,1398347021743,-0.060476,0.080166,9.720710,
3480,1398347021753,1398347021753,-0.064174,0.081961,9.717058,
3490,1398347021763,1398347021763,-0.060464,0.061734,9.704360,
3500,1398347021773,1398347021773,-0.053082,0.069200,9.720739,
3510,1398347021783,1398347021783,-0.056780,0.067306,9.713451,
3520,1398347021793,1398347021793,-0.075155,0.094806,9.728040,
3530,1398347021803,1398347021803,-0.054965,0.080214,9.724332,
3540,1398347021813,1398347021813,-0.049453,0.076574,9.724318,
3550,1398347021823,1398347021823,-0.060462,0.083865,9.726179,
3560,1398347021833,1398347021833,-0.049481,0.076553,9.720653,
3570,1398347021843,1398347021843,-0.047557,0.067415,9.724376,
3580,1398347021853,1398347021853,-0.067816,0.091174,9.728011,
3590,1398347021863,1398347021863,-0.054965,0.076526,9.720695,
3600,1398347021873,1398347021873,-0.060381,0.067331,9.720811,
3610,1398347021883,1398347021883,-0.056752,0.076549,9.726208,
3620,1398347021893,1398347021893,-0.056793,0.080205,9.724346,
3630,1398347021903,1398347021903,-0.056738,0.080248,9.731677,
3640,1398347021913,1398347021913,-0.056847,0.087540,9.724289,
3650,1398347021923,1398347021923,-0.056710,0.076581,9.731707,
3660,1398347021933,1398347021933,-0.069575,0.087530,9.733553,
3670,1398347021943,1398347021943,-0.060312,0.069228,9.731793,
3680,1398347021953,1398347021953,-0.047598,0.069227,9.720696,
3690,1398347021963,1398347021963,-0.056682,0.087667,9.746281,
3700,1398347021973,1398347021973,-0.056793,0.076517,9.720710,
3710,1398347021983,1398347021983,-0.064105,0.076481,9.720768,
3720,1398347021993,1398347021993,-0.060367,0.069186,9.724463,
3730,1398347022003,1398347022003,-0.056710,0.083958,9.738979,
3740,1398347022013,1398347022013,-0.056766,0.072850,9.720739,
3750,1398347022023,1398347022023,-0.056820,0.076496,9.717045,
3760,1398347022033,1398347022033,-0.053137,0.072846,9.717045,
3770,1398347022043,1398347022043,-0.053191,0.087558,9.724259,
3780,1398347022053,1398347022053,-0.062223,0.065467,9.717175,
3790,1398347022063,1398347022063,-0.045701,0.060068,9.720755,
3800,1398347022073,1398347022073,-0.056807,0.076506,9.718877,
3810,1398347022083,1398347022083,-0.062208,0.080232,9.733553,
3820,1398347022093,1398347022093,-0.060394,0.069164,9.720797,
3830,1398347022103,1398347022103,-0.043887,0.061911,9.720725,
3840,1398347022113,1398347022113,-0.056794,0.065451,9.709801,
3850,1398347022123,1398347022123,-0.054869,0.067379,9.724434,
3860,1398347022133,1398347022133,-0.049440,0.069208,9.718878,
3870,1398347022143,1398347022143,-0.064051,0.069146,9.720825,
3880,1398347022153,1398347022153,-0.062277,0.080178,9.724390,
3890,1398347022163,1398347022163,-0.062291,0.078324,9.720738,
3900,1398347022173,1398347022173,-0.049550,0.074655,9.709671,
3910,1398347022183,1398347022183,-0.056834,0.080173,9.718848,
3920,1398347022193,1398347022193,-0.060421,0.083897,9.731677,
3930,1398347022203,1398347022203,-0.053055,0.065533,9.720768,
3940,1398347022213,1398347022213,-0.045660,0.061944,9.728070,
3950,1398347022223,1398347022223,-0.051227,0.065542,9.720754,
3960,1398347022233,1398347022233,-0.065906,0.076493,9.724447,
3970,1398347022243,1398347022243,-0.060380,0.080241,9.733539,
3980,1398347022253,1398347022253,-0.075047,0.072760,9.720882,
3990,1398347022263,1398347022263,-0.062181,0.071032,9.728127,
4000,1398347022273,1398347022273,-0.053054,0.076599,9.731678,
4010,1398347022283,1398347022283,-0.038540,0.069208,9.709628,
4020,1398347022293,1398347022293,-0.062305,0.080157,9.720724,
4030,1398347022303,1398347022303,-0.067720,0.078339,9.728112,
4040,1398347022313,1398347022313,-0.067789,0.080130,9.720767,
4050,1398347022323,1398347022323,-0.056820,0.076496,9.717045,
4060,1398347022333,1398347022333,-0.062058,0.061906,9.735531,
4070,1398347022343,1398347022343,-0.053055,0.061845,9.717132,
4080,1398347022353,1398347022353,-0.051254,0.065521,9.717089,
4090,1398347022363,1398347022363,-0.049426,0.069218,9.720711,
4100,1398347022373,1398347022373,-0.056752,0.063639,9.713481,
4110,1398347022383,1398347022383,-0.042114,0.065566,9.717016,
4120,1398347022393,1398347022393,-0.078729,0.087475,9.731791,
4130,1398347022403,1398347022403,-0.064133,0.076460,9.717102,
4140,1398347022413,1398347022413,-0.053027,0.065554,9.724434,
4150,1398347022423,1398347022423,-0.056793,0.080205,9.724346,
4160,1398347022433,1398347022433,-0.049467,0.074719,9.720667,
4170,1398347022443,1398347022443,-0.056820,0.080184,9.720681,
4180,1398347022453,1398347022453,-0.054896,0.074735,9.728041,
4190,1398347022463,1398347022463,-0.067816,0.083797,9.720738,
4200,1398347022473,1398347022473,-0.058607,0.080207,9.726193,
4210,1398347022483,1398347022483,-0.065933,0.087537,9.731691,
4220,1398347022493,1398347022493,-0.045743,0.061881,9.717074,
4230,1398347022503,1398347022503,-0.056807,0.076506,9.718877,
4240,1398347022513,1398347022513,-0.056697,0.074747,9.731721,
4250,1398347022523,1398347022523,-0.053151,0.074680,9.717031,
4260,1398347022533,1398347022533,-0.060476,0.080166,9.720710,
4270,1398347022543,1398347022543,-0.054923,0.082090,9.731648,
4280,1398347022553,1398347022553,-0.064133,0.074615,9.715284,
4290,1398347022563,1398347022563,-0.071294,0.074696,9.735501,
4300,1398347022573,1398347022573,-0.060380,0.076552,9.729902,
4310,1398347022583,1398347022583,-0.042059,0.058231,9.717074,
4320,1398347022593,1398347022593,-0.053110,0.065491,9.713437,
4330,1398347022603,1398347022603,-0.054952,0.061782,9.707983,
4340,1398347022613,1398347022613,-0.058622,0.065442,9.709815,
4350,1398347022623,1398347022623,-0.062332,0.083824,9.720695,
4360,1398347022633,1398347022633,-0.053109,0.072868,9.720710,
4370,1398347022643,1398347022643,-0.060449,0.080187,9.724375,
4380,1398347022653,1398347022653,-0.064174,0.085649,9.720695,
