Index,Arrival_Time,Creation_Time,x,y,z
3770,1398347022043,1398347022043,-0.718215,9.782361,-1.068131,
3780,1398347022053,1398347022053,-0.731149,9.787725,-1.080904,
3790,1398347022063,1398347022063,-0.732909,9.789614,-1.069907,
3800,1398347022073,1398347022073,-0.721885,9.780488,-1.071753,
3810,1398347022083,1398347022083,-0.734600,9.776800,-1.064292,
3820,1398347022093,1398347022093,-0.729307,9.795122,-1.071812,
3830,1398347022103,1398347022103,-0.716496,9.789662,-1.075535,
3840,1398347022113,1398347022113,-0.725501,9.769436,-1.077136,
3850,1398347022123,1398347022123,-0.725556,9.763861,-1.089922,
3860,1398347022133,1398347022133,-0.727453,9.776709,-1.086344,
3870,1398347022143,1398347022143,-0.725542,9.776782,-1.075361,
3880,1398347022153,1398347022153,-0.740167,9.780398,-1.071609,
3890,1398347022163,1398347022163,-0.742023,9.780369,-1.075261,
3900,1398347022173,1398347022173,-0.725665,9.784063,-1.084583,
3910,1398347022183,1398347022183,-0.722022,9.787760,-1.082808,
3920,1398347022193,1398347022193,-0.729308,9.784056,-1.082722,
3930,1398347022203,1398347022203,-0.720126,9.784133,-1.077295,
3940,1398347022213,1398347022213,-0.714518,9.762123,-1.082663,
3950,1398347022223,1398347022223,-0.725459,9.773157,-1.068001,
3960,1398347022233,1398347022233,-0.743905,9.787694,-1.075304,
3970,1398347022243,1398347022243,-0.725706,9.787721,-1.086445,
3980,1398347022253,1398347022253,-0.714573,9.776835,-1.075448,
3990,1398347022263,1398347022263,-0.720030,9.769452,-1.079012,
4000,1398347022273,1398347022273,-0.720167,9.784101,-1.082794,
4010,1398347022283,1398347022283,-0.725762,9.776611,-1.104686,
4020,1398347022293,1398347022293,-0.736621,9.782176,-1.084483,
4030,1398347022303,1398347022303,-0.732937,9.784060,-1.079027,
4040,1398347022313,1398347022313,-0.721954,9.774902,-1.086372,
4050,1398347022323,1398347022323,-0.725403,9.787954,-1.046123,
4060,1398347022333,1398347022333,-0.720139,9.787811,-1.075491,
4070,1398347022343,1398347022343,-0.732909,9.780392,-1.078998,
4080,1398347022353,1398347022353,-0.732730,9.780530,-1.055172,
4090,1398347022363,1398347022363,-0.729212,9.776753,-1.077165,
4100,1398347022373,1398347022373,-0.729239,9.785954,-1.071739,
4110,1398347022383,1398347022383,-0.729280,9.791455,-1.071783,
4120,1398347022393,1398347022393,-0.714615,9.767582,-1.090038,
4130,1398347022403,1398347022403,-0.721707,9.765872,-1.062473,
4140,1398347022413,1398347022413,-0.725597,9.767517,-1.091784,
4150,1398347022423,1398347022423,-0.725405,9.765821,-1.067943,
4160,1398347022433,1398347022433,-0.720167,9.782257,-1.084612,
4170,1398347022443,1398347022443,-0.725431,9.780556,-1.057062,
4180,1398347022453,1398347022453,-0.723823,9.791460,-1.075492,
4190,1398347022463,1398347022463,-0.729308,9.787745,-1.079085,
4200,1398347022473,1398347022473,-0.732951,9.780360,-1.084497,
4210,1398347022483,1398347022483,-0.710916,9.776854,-1.075476,
4220,1398347022493,1398347022493,-0.725665,9.782219,-1.086402,
4230,1398347022503,1398347022503,-0.729184,9.774930,-1.075318,
4240,1398347022513,1398347022513,-0.710793,9.764039,-1.071709,
4250,1398347022523,1398347022523,-0.727425,9.773042,-1.086315,
