Index,Arrival_Time,Creation_Time,x,y,z
165949,1425047988501,2381193861000,-9.930551,0.011372458,-0.31902736
165950,1425047988511,2381204033000,-9.915586,-0.01316811,-0.31244332
165951,1425047988521,2381213749000,-9.931149,-0.013766659,-0.33039984
165952,1425047988531,2381223787000,-9.935339,-0.011372458,-0.27832595
165953,1425047988541,2381233648000,-9.936536,-0.012569559,-0.30885202
165954,1425047988551,2381243683000,-9.935339,-0.014963761,-0.3172317
165955,1425047988560,2381253541000,-9.921572,-0.01436521,-0.30047232
165956,1425047988571,2381263712000,-9.940127,-0.011971008,-0.30645782
165957,1425047988580,2381273444000,-9.928755,0.0053869537,-0.30885202
165958,1425047988590,2381283473000,-9.928156,0.0023942017,-0.30705637
165959,1425047988600,2381293334000,-9.929353,0.007182605,-0.33039984
165960,1425047988610,2381303374000,-9.9233675,-0.01436521,-0.31364042
165961,1425047988620,2381313225000,-9.923966,-0.022146367,-0.29987377
165962,1425047988630,2381323395000,-9.922769,-0.007182605,-0.29927522
165963,1425047988640,2381333122000,-9.936536,0.008379706,-0.32202014
165964,1425047988650,2381343155000,-9.931747,-0.01616086,-0.3250129
165965,1425047988660,2381353021000,-9.953295,0.002992752,-0.29987377
165966,1425047988670,2381363052000,-9.93893,-0.012569559,-0.29448682
165967,1425047988680,2381372910000,-9.916184,-0.010175358,-0.29688102
165968,1425047988690,2381383078000,-9.941922,-0.009576807,-0.3333926
165969,1425047988700,2381392807000,-9.933543,-0.0047884034,-0.30705637
165970,1425047988710,2381402845000,-9.943718,-0.0023942017,-0.33997664
165971,1425047988720,2381412701000,-9.932345,-0.01436521,-0.30705637
165972,1425047988730,2381422734000,-9.92636,-0.008379706,-0.29747957
165973,1425047988739,2381432599000,-9.940127,-0.007182605,-0.31902736
165974,1425047988750,2381442762000,-9.959879,-0.008978256,-0.30526072
165975,1425047988759,2381452488000,-9.935937,-0.002992752,-0.32800564
165976,1425047988769,2381462532000,-9.927557,-0.038905777,-0.30286652
165977,1425047988779,2381472381000,-9.93893,-0.007182605,-0.2693477
165978,1425047988789,2381482413000,-9.927557,-0.014963761,-0.2837129
165979,1425047988799,2381492273000,-9.941324,-0.019752163,-0.30047232
165980,1425047988809,2381502442000,-9.935937,0.006584055,-0.30226797
165981,1425047988819,2381512171000,-9.931747,-0.004189853,-0.30885202
165982,1425047988829,2381522211000,-9.929952,0.006584055,-0.29987377
165983,1425047988839,2381532072000,-9.926959,-0.0077811554,-0.30226797
165984,1425047988849,2381542106000,-9.929952,0.0011971008,-0.31663316
165985,1425047988859,2381551953000,-9.937134,-0.012569559,-0.31244332
165986,1425047988869,2381562124000,-9.948506,-0.006584055,-0.31663316
165987,1425047988879,2381571843000,-9.9233675,-0.007182605,-0.3357868
165988,1425047988889,2381581884000,-9.955689,-0.009576807,-0.31184477
165989,1425047988899,2381591741000,-9.920375,-0.0005985504,-0.3333926
165990,1425047988909,2381601776000,-9.917382,-0.01316811,-0.30286652
165991,1425047988919,2381611632000,-9.936536,-0.020949265,-0.2885013
165992,1425047988929,2381621801000,-9.956886,-0.009576807,-0.27832595
165993,1425047988939,2381631531000,-9.939528,0.011971008,-0.2908955
165994,1425047988949,2381641582000,-9.93474,-0.0023942017,-0.32022446
165995,1425047988960,2381651671000,-9.93893,-0.015562311,-0.31064767
165996,1425047988969,2381662087000,-9.901221,-0.006584055,-0.28072014
165997,1425047988979,2381671590000,-9.933543,-0.012569559,-0.29867667
165998,1425047988989,2381681745000,-9.94312,-0.008978256,-0.31124622
165999,1425047988999,2381691459000,-9.936536,-0.002992752,-0.31124622
166000,1425047989009,2381701493000,-9.947908,-0.01436521,-0.30107087
166001,1425047989019,2381711349000,-9.925761,-0.019153614,-0.28311434
166002,1425047989029,2381721388000,-9.932944,-0.0047884034,-0.30825347
166003,1425047989038,2381731248000,-9.931747,-0.017357962,-0.28431144
166004,1425047989049,2381741414000,-9.921572,-0.014963761,-0.29508537
166005,1425047989059,2381751403000,-9.937134,-0.005985504,-0.29508537
166006,1425047989068,2381761190000,-9.938332,-0.018555064,-0.32680854
166007,1425047989078,2381771221000,-9.931747,-0.006584055,-0.28311434
166008,1425047989088,2381781247000,-9.947908,-0.007182605,-0.3226187
166009,1425047989098,2381790926000,-9.915586,-0.0053869537,-0.31124622
166010,1425047989109,2381801282000,-9.928156,0.002992752,-0.31543607
166011,1425047989118,2381810918000,-9.958682,-0.004189853,-0.3333926
166012,1425047989128,2381820918000,-9.928755,-0.011372458,-0.320823
166013,1425047989138,2381830896000,-9.942521,-0.01436521,-0.32321724
166014,1425047989148,2381840923000,-9.935339,-0.011971008,-0.29388827
166015,1425047989158,2381850597000,-9.93474,-0.016759412,-0.3321955
166016,1425047989168,2381861005000,-9.935937,-0.0077811554,-0.30705637
166017,1425047989178,2381870535000,-9.940127,-0.009576807,-0.30885202
166018,1425047989188,2381880575000,-9.920375,0.010773907,-0.29807812
166019,1425047989198,2381890425000,-9.921572,-0.010175358,-0.3250129
166020,1425047989208,2381900464000,-9.942521,-0.005985504,-0.30166942
166021,1425047989218,2381910317000,-9.937134,-0.006584055,-0.31783026
166022,1425047989228,2381920497000,-9.949105,0.006584055,-0.30286652
166023,1425047989238,2381930288000,-9.925163,-0.0053869537,-0.3274071
166024,1425047989248,2381940286000,-9.925163,-0.009576807,-0.32202014
166025,1425047989258,2381950293000,-9.958083,-0.006584055,-0.31004912
166026,1425047989268,2381960362000,-9.933543,-0.010175358,-0.33159694
166027,1425047989277,2381970002000,-9.923966,-0.023942016,-0.34117374
166028,1425047989288,2381980367000,-9.957485,-0.0035913025,-0.3226187
166029,1425047989298,2381989903000,-9.938332,-0.011971008,-0.30226797
166030,1425047989310,2382001982000,-9.929353,-0.027533319,-0.31304187
166031,1425047989317,2382009608000,-9.938332,-0.0053869537,-0.3172317
166032,1425047989326,2382019565000,-9.952697,-0.004189853,-0.29628247
166033,1425047989338,2382029848000,-9.932345,-0.0017956513,-0.3184288
166034,1425047989348,2382039976000,-9.9473095,-0.011372458,-0.30645782
166035,1425047989356,2382049247000,-9.938332,-0.010175358,-0.28909984
166036,1425047989366,2382059321000,-9.940725,-0.005985504,-0.29029694
166037,1425047989376,2382069104000,-9.948506,-0.008379706,-0.32022446
166038,1425047989386,2382079130000,-9.931747,-0.009576807,-0.31004912
166039,1425047989396,2382088979000,-9.935339,0.0017956513,-0.3238158
166040,1425047989406,2382099147000,-9.947908,-0.008379706,-0.31064767
166041,1425047989416,2382108869000,-9.928156,-0.018555064,-0.34117374
166042,1425047989426,2382118908000,-9.906608,-0.01436521,-0.31124622
166043,1425047989435,2382128761000,-9.924564,0.0005985504,-0.30406362
166044,1425047989446,2382138800000,-9.943718,0.0011971008,-0.30286652
166045,1425047989456,2382148737000,-9.953295,-0.007182605,-0.31663316
166046,1425047989466,2382158907000,-9.935339,-0.008978256,-0.31603462
166047,1425047989475,2382168624000,-9.927557,-0.014963761,-0.32022446
166048,1425047989485,2382178660000,-9.946113,-0.0047884034,-0.29688102
166049,1425047989495,2382188520000,-9.925163,-0.012569559,-0.30406362
166050,1425047989505,2382198556000,-9.940127,0.0077811554,-0.30346507
166051,1425047989515,2382208413000,-9.919178,0.0047884034,-0.3321955
166052,1425047989525,2382218584000,-9.955689,0.012569559,-0.32202014
166053,1425047989535,2382228311000,-9.958083,0.0077811554,-0.30166942
166054,1425047989545,2382238346000,-9.946113,0.005985504,-0.3333926
166055,1425047989556,2382248445000,-9.933543,-0.014963761,-0.32202014
166056,1425047989565,2382258190000,-9.937733,-0.008978256,-0.30526072
166057,1425047989575,2382268046000,-9.930551,-0.0053869537,-0.27593175
166058,1425047989585,2382278220000,-9.921572,0.0011971008,-0.30825347
166059,1425047989595,2382287944000,-9.906608,-0.007182605,-0.2717419
166060,1425047989605,2382297983000,-9.933543,-0.020949265,-0.3184288
166061,1425047989615,2382307835000,-9.931747,-0.006584055,-0.31064767
166062,1425047989625,2382317875000,-9.935937,-0.020949265,-0.29029694
166063,1425047989635,2382327799000,-9.9473095,0.002992752,-0.3172317
166064,1425047989645,2382337938000,-9.955689,-0.0053869537,-0.29388827
166065,1425047989655,2382347713000,-9.940725,-0.0047884034,-0.28431144
166066,1425047989665,2382357755000,-9.925761,-0.008978256,-0.32561144
166067,1425047989674,2382367593000,-9.931747,-0.0017956513,-0.3345897
166068,1425047989684,2382377630000,-9.921572,-0.010773907,-0.30825347
166069,1425047989694,2382387489000,-9.941324,0.0053869537,-0.27832595
166070,1425047989704,2382397656000,-9.931149,-0.021547815,-0.2908955
166071,1425047989714,2382407378000,-9.930551,-0.017956512,-0.31064767
166072,1425047989724,2382417417000,-9.946711,0.0023942017,-0.3561375
166073,1425047989734,2382427274000,-9.922769,0.012569559,-0.30945057
166074,1425047989744,2382437313000,-9.946113,-0.013766659,-0.3369839
166075,1425047989754,2382447167000,-9.937733,-0.019752163,-0.29029694
166076,1425047989764,2382457351000,-9.944317,-0.0053869537,-0.3429694
166077,1425047989774,2382467069000,-9.940127,-0.008379706,-0.30166942
166078,1425047989784,2382477109000,-9.925761,-0.023942016,-0.31663316
166079,1425047989794,2382486969000,-9.942521,-0.008379706,-0.2705448
166080,1425047989804,2382496999000,-9.939528,-0.027533319,-0.29448682
166081,1425047989814,2382506857000,-9.922171,-0.027533319,-0.29628247
166082,1425047989824,2382517035000,-9.927557,-0.020949265,-0.30945057
166083,1425047989834,2382526753000,-9.922769,-0.0035913025,-0.28550854
166084,1425047989844,2382536799000,-9.925163,-0.011372458,-0.30226797
166085,1425047989854,2382546710000,-9.940725,-0.017956512,-0.3250129
166086,1425047989864,2382556757000,-9.932944,-0.01436521,-0.30765492
166087,1425047989873,2382566606000,-9.932944,-0.0053869537,-0.31304187
166088,1425047989884,2382576778000,-9.925163,-0.010175358,-0.30286652
166089,1425047989893,2382586490000,-9.929353,-0.01436521,-0.32680854
166090,1425047989903,2382596538000,-9.939528,0.004189853,-0.30346507
166091,1425047989913,2382606396000,-9.916783,-0.015562311,-0.2861071
166092,1425047989923,2382616426000,-9.943718,0.0053869537,-0.3549404
166093,1425047989933,2382626288000,-9.940127,-0.024540568,-0.29987377
166094,1425047989943,2382636455000,-9.911396,0.015562311,-0.3321955
166095,1425047989953,2382646204000,-9.920375,-0.020949265,-0.30526072
166096,1425047989964,2382656613000,-9.938332,-0.0023942017,-0.2908955
166097,1425047989973,2382666082000,-9.913791,-0.009576807,-0.30346507
166098,1425047989983,2382676125000,-9.91798,-0.0005985504,-0.29388827
166099,1425047989993,2382686201000,-9.946113,-0.0011971008,-0.29388827
166100,1425047990003,2382696156000,-9.932345,0.009576807,-0.30166942
166101,1425047990013,2382705872000,-9.941922,-0.0011971008,-0.30526072
166102,1425047990023,2382715907000,-9.938332,-0.025139118,-0.3465607
166103,1425047990033,2382725797000,-9.92636,-0.008379706,-0.32142156
166104,1425047990045,2382736791000,-9.953295,-0.007182605,-0.30526072
166105,1425047990054,2382746728000,-9.93893,0.004189853,-0.3321955
166106,1425047990063,2382756034000,-9.937733,-0.01316811,-0.31483752
166107,1425047990073,2382765745000,-9.941324,0.0005985504,-0.3369839
166108,1425047990084,2382775761000,-9.9233675,-0.007182605,-0.2908955
166109,1425047990092,2382785333000,-9.950901,-0.0047884034,-0.30585927
166110,1425047990102,2382795316000,-9.919776,-0.01316811,-0.3226187
166111,1425047990112,2382805163000,-9.937733,-0.009576807,-0.28670564
166112,1425047990122,2382815329000,-9.923966,-0.0077811554,-0.31244332
166113,1425047990132,2382825090000,-9.936536,-0.022744916,-0.28431144
166114,1425047990142,2382835094000,-9.952098,-0.009576807,-0.2801216
166115,1425047990152,2382844943000,-9.936536,-0.029927522,-0.30585927
166116,1425047990162,2382855157000,-9.940725,-0.0035913025,-0.32621
166117,1425047990172,2382864932000,-9.928755,-0.021547815,-0.27473465
166118,1425047990182,2382875141000,-9.931747,-0.038905777,-0.30885202
166119,1425047990192,2382884828000,-9.932345,-0.020350715,-0.30585927
166120,1425047990202,2382894863000,-9.928156,-0.024540568,-0.32441434
166121,1425047990212,2382904722000,-9.929353,0.0005985504,-0.30526072
166122,1425047990222,2382914761000,-9.931149,0.0023942017,-0.32800564
166123,1425047990232,2382924615000,-9.94312,-0.025139118,-0.32621
166124,1425047990242,2382934784000,-9.926959,-0.008379706,-0.29628247
166125,1425047990251,2382944506000,-9.917382,-0.015562311,-0.29628247
166126,1425047990261,2382954564000,-9.923966,-0.025737667,-0.2837129
166127,1425047990271,2382964418000,-9.941324,-0.013766659,-0.29807812
166128,1425047990281,2382974458000,-9.926959,-0.0005985504,-0.33399114
166129,1425047990291,2382984310000,-9.941922,-0.0047884034,-0.30705637
166130,1425047990301,2382994481000,-9.94312,-0.018555064,-0.31543607
166131,1425047990313,2383004238000,-9.909601,-0.016759412,-0.29807812
166132,1425047990321,2383014259000,-9.929952,-0.017357962,-0.27473465
166133,1425047990331,2383024106000,-9.924564,-0.007182605,-0.31304187
166134,1425047990341,2383034141000,-9.928156,-0.018555064,-0.3417723
166135,1425047990351,2383043996000,-9.919776,-0.024540568,-0.28550854
166136,1425047990361,2383054180000,-9.935339,-0.0017956513,-0.31364042
166137,1425047990371,2383063902000,-9.927557,-0.014963761,-0.31124622
166138,1425047990381,2383073939000,-9.928755,-0.0077811554,-0.29568392
166139,1425047990391,2383083791000,-9.929952,-0.0023942017,-0.31244332
166140,1425047990401,2383093830000,-9.916783,-0.015562311,-0.29688102
166141,1425047990411,2383103684000,-9.919776,-0.023942016,-0.2861071
166142,1425047990421,2383113858000,-9.932944,-0.0023942017,-0.31423897
166143,1425047990430,2383123580000,-9.937733,-0.025139118,-0.320823
166144,1425047990441,2383133618000,-9.952697,-0.013766659,-0.28790274
166145,1425047990450,2383143475000,-9.942521,-0.0005985504,-0.26755205
166146,1425047990460,2383153537000,-9.942521,-0.0077811554,-0.3238158
166147,1425047990470,2383163388000,-9.939528,-0.0047884034,-0.29867667
166148,1425047990480,2383173559000,-9.917382,-0.027533319,-0.3298013
166149,1425047990490,2383183279000,-9.934141,-0.0017956513,-0.29927522
166150,1425047990500,2383193319000,-9.925163,-0.01616086,-0.3172317
166151,1425047990510,2383203173000,-9.928156,-0.02873042,-0.31902736
166152,1425047990520,2383213210000,-9.920375,-0.010175358,-0.3321955
166153,1425047990530,2383223068000,-9.949105,-0.017357962,-0.3238158
166154,1425047990540,2383233240000,-9.955689,-0.0035913025,-0.3298013
166155,1425047990550,2383242963000,-9.933543,-0.03172317,-0.29987377
166156,1425047990560,2383253013000,-9.935937,-0.013766659,-0.320823
166157,1425047990570,2383262869000,-9.938332,0.012569559,-0.34237084
166158,1425047990580,2383272903000,-9.949105,0.011372458,-0.32621
166159,1425047990590,2383282757000,-9.938332,-0.0077811554,-0.31004912
166160,1425047990600,2383292929000,-9.947908,0.0053869537,-0.34117374
166161,1425047990610,2383302655000,-9.941324,-0.010175358,-0.320823
166162,1425047990620,2383312690000,-9.920375,-0.010175358,-0.27114335
166163,1425047990629,2383322546000,-9.932345,0.004189853,-0.30226797
166164,1425047990640,2383332587000,-9.943718,-0.011971008,-0.29269117
166165,1425047990649,2383342442000,-9.922769,-0.0053869537,-0.30705637
166166,1425047990660,2383352667000,-9.947908,-0.014963761,-0.32142156
166167,1425047990669,2383362386000,-9.941922,-0.016759412,-0.29149407
166168,1425047990679,2383372421000,-9.935339,-0.008379706,-0.3345897
166169,1425047990689,2383382277000,-9.937134,-0.020350715,-0.29747957
166170,1425047990699,2383392327000,-9.92636,-0.0077811554,-0.27114335
166171,1425047990709,2383402173000,-9.952697,-0.019752163,-0.31124622
166172,1425047990719,2383412345000,-9.928156,-0.0053869537,-0.29269117
166173,1425047990729,2383422072000,-9.933543,0.012569559,-0.29269117
166174,1425047990739,2383432109000,-9.918579,-0.007182605,-0.31603462
166175,1425047990749,2383441967000,-9.937733,-0.023343466,-0.29628247
166176,1425047990759,2383452006000,-9.940127,-0.020949265,-0.30286652
166177,1425047990769,2383461860000,-9.926959,-0.01616086,-0.29209262
166178,1425047990779,2383472039000,-9.928755,-0.019752163,-0.29867667
166179,1425047990789,2383481752000,-9.944916,-0.0005985504,-0.30047232
166180,1425047990799,2383491790000,-9.93893,-0.012569559,-0.36750996
166181,1425047990809,2383501650000,-9.931149,-0.0005985504,-0.29747957
166182,1425047990819,2383511687000,-9.948506,-0.016759412,-0.32800564
166183,1425047990828,2383521540000,-9.934141,-0.011372458,-0.32202014
166184,1425047990839,2383531716000,-9.919178,-0.01436521,-0.30107087
166185,1425047990848,2383541439000,-9.930551,0.011372458,-0.30705637
166186,1425047990858,2383551480000,-9.924564,-0.0017956513,-0.30885202
166187,1425047990868,2383561344000,-9.924564,0.006584055,-0.31663316
166188,1425047990878,2383571375000,-9.933543,-0.010773907,-0.29448682
166189,1425047990888,2383581232000,-9.948506,0.018555064,-0.32022446
166190,1425047990898,2383591407000,-9.945514,-0.004189853,-0.31483752
166191,1425047990908,2383601124000,-9.935339,-0.008978256,-0.26755205
166192,1425047990918,2383611155000,-9.946711,-0.011372458,-0.3286042
166193,1425047990928,2383621017000,-9.94312,-0.0047884034,-0.31663316
166194,1425047990938,2383631056000,-9.925163,-0.01616086,-0.320823
166195,1425047990948,2383641123000,-9.935339,-0.0017956513,-0.30406362
166196,1425047990958,2383651484000,-9.939528,-0.005985504,-0.28072014
166197,1425047990968,2383660803000,-9.944317,0.0011971008,-0.3250129
166198,1425047990978,2383670839000,-9.932944,-0.006584055,-0.34835634
166199,1425047990988,2383680789000,-9.926959,-0.0023942017,-0.29987377
166200,1425047990998,2383690788000,-9.941324,-0.020350715,-0.30705637
166201,1425047991008,2383700728000,-9.947908,-0.013766659,-0.31004912
166202,1425047991018,2383710763000,-9.940127,-0.019752163,-0.31902736
166203,1425047991027,2383720479000,-9.937733,-0.018555064,-0.2813187
166204,1425047991037,2383730521000,-9.930551,-0.010773907,-0.27593175
166205,1425047991047,2383740375000,-9.93474,-0.007182605,-0.29987377
166206,1425047991057,2383750410000,-9.9233675,-0.0053869537,-0.34476504
166207,1425047991067,2383760281000,-9.932944,-0.013766659,-0.32800564
166208,1425047991077,2383770452000,-9.939528,0.0023942017,-0.32441434
166209,1425047991087,2383780185000,-9.904214,0.007182605,-0.30226797
166210,1425047991097,2383790213000,-9.918579,0.010773907,-0.3309984
166211,1425047991107,2383800175000,-9.929952,-0.012569559,-0.3309984
166212,1425047991117,2383810183000,-9.92636,0.01436521,-0.30885202
166213,1425047991127,2383819953000,-9.950302,0.01316811,-0.3345897
166214,1425047991137,2383830203000,-9.936536,0.0035913025,-0.33159694
166215,1425047991147,2383839851000,-9.949704,-0.0077811554,-0.3184288
166216,1425047991157,2383849886000,-9.958682,-0.017357962,-0.29688102
166217,1425047991167,2383859760000,-9.940127,-0.0053869537,-0.31304187
166218,1425047991177,2383869796000,-9.935937,-0.008379706,-0.350152
166219,1425047991187,2383879650000,-9.9473095,-0.008978256,-0.31902736
166220,1425047991197,2383889818000,-9.940725,0.005985504,-0.35913026
166221,1425047991206,2383899542000,-9.947908,-0.012569559,-0.30945057
166222,1425047991217,2383909582000,-9.937733,0.008978256,-0.30705637
166223,1425047991226,2383919427000,-9.928755,0.0077811554,-0.29209262
166224,1425047991236,2383929470000,-9.943718,-0.0005985504,-0.30226797
166225,1425047991246,2383939325000,-9.916783,-0.009576807,-0.29209262
166226,1425047991256,2383949492000,-9.928156,-0.0077811554,-0.2873042
166227,1425047991266,2383959225000,-9.947908,-0.005985504,-0.30406362
