Index,Arrival_Time,Creation_Time,x,y,z
880,1398519792223,1398519792223,-0.033150,-9.775661,0.009333,
890,1398519792233,1398519792233,-0.022375,-9.775756,-0.016410,
900,1398519792243,1398519792243,-0.014953,-9.790389,-0.016352,
910,1398519792253,1398519792253,-0.020492,-9.783081,-0.016367,
920,1398519792263,1398519792263,-0.024203,-9.779453,-0.020032,
930,1398519792273,1398519792273,-0.016808,-9.779354,-0.009094,
940,1398519792283,1398519792283,-0.018609,-9.779342,-0.005414,
950,1398519792293,1398519792293,-0.013056,-9.788483,-0.005385,
960,1398519792303,1398519792303,-0.027913,-9.764760,-0.012789,
970,1398519792313,1398519792313,-0.013153,-9.790401,-0.020032,
980,1398519792323,1398519792323,-0.015008,-9.779366,-0.012774,
990,1398519792333,1398519792333,-0.024038,-9.775638,0.005596,
1000,1398519792343,1398519792343,-0.020396,-9.784851,-0.005356,
1010,1398519792353,1398519792353,-0.020533,-9.770204,-0.009138,
1020,1398519792363,1398519792363,-0.013110,-9.773771,0.001830,
1030,1398519792373,1398519792373,-0.016807,-9.766444,0.003633,
1040,1398519792383,1398519792383,-0.009482,-9.777463,-0.005501,
1050,1398519792393,1398519792393,-0.017006,-9.790582,-0.006773,
1060,1398519792403,1398519792403,-0.022586,-9.772241,-0.001377,
1070,1398519792413,1398519792413,-0.017074,-9.779570,-0.005028,
1080,1398519792423,1398519792423,-0.013308,-9.783154,0.005968,
1090,1398519792433,1398519792433,-0.018888,-9.772191,0.004092,
1100,1398519792443,1398519792443,-0.017075,-9.783257,-0.008664,
1110,1398519792453,1398519792453,-0.020676,-9.790610,-0.008577,
1120,1398519792463,1398519792463,-0.013337,-9.794241,-0.008606,
1130,1398519792473,1398519792473,-0.017075,-9.790634,-0.015937,
1140,1398519792483,1398519792483,-0.015275,-9.790647,-0.019616,
1150,1398519792493,1398519792493,-0.015164,-9.790562,-0.004955,
1160,1398519792503,1398519792503,-0.020703,-9.779566,-0.001334,
1170,1398519792513,1398519792513,-0.015219,-9.779539,-0.001377,
1180,1398519792523,1398519792523,-0.033609,-9.768649,-0.004985,
1190,1398519792533,1398519792533,-0.018875,-9.779557,-0.001348,
1200,1398519792543,1398519792543,-0.017211,-9.763078,-0.006991,
1210,1398519792553,1398519792553,-0.006024,-9.790517,-0.005027,
1220,1398519792563,1398519792563,-0.009872,-9.779618,-0.019747,
1230,1398519792573,1398519792573,-0.007879,-9.783171,-0.001405,
1240,1398519792583,1398519792583,-0.022449,-9.786888,0.002404,
1250,1398519792593,1398519792593,-0.017020,-9.786903,-0.004970,
1260,1398519792603,1398519792603,-0.024359,-9.779584,-0.001305,
1270,1398519792613,1398519792613,-0.020662,-9.788755,-0.004927,
1280,1398519792623,1398519792623,-0.028097,-9.772289,-0.004999,
1290,1398519792633,1398519792633,-0.020826,-9.772285,-0.010555,
1300,1398519792643,1398519792643,-0.015205,-9.786905,-0.006817,
1310,1398519792653,1398519792653,-0.006176,-9.788790,-0.023368,
1320,1398519792663,1398519792663,-0.015233,-9.786926,-0.010482,
1330,1398519792673,1398519792673,-0.015247,-9.783249,-0.008678,
1340,1398519792683,1398519792683,-0.031699,-9.783330,-0.008549,
1350,1398519792693,1398519792693,-0.020895,-9.772338,-0.019718,
1360,1398519792703,1398519792703,-0.009803,-9.777721,-0.008765,
1370,1398519792713,1398519792713,-0.020676,-9.783234,-0.001305,
1380,1398519792723,1398519792723,-0.013363,-9.779509,0.002274,
1390,1398519792733,1398519792733,-0.020690,-9.785089,-0.004956,
1400,1398519792743,1398519792743,-0.017061,-9.785091,-0.008650,
1410,1398519792753,1398519792753,-0.028070,-9.779645,-0.008607,
1420,1398519792763,1398519792763,-0.013529,-9.783325,-0.023354,
1430,1398519792773,1398519792773,-0.022586,-9.775929,-0.005014,
1440,1398519792783,1398519792783,-0.013391,-9.790595,-0.012300,
1450,1398519792793,1398519792793,-0.018903,-9.786955,-0.012286,
1460,1398519792803,1398519792803,-0.024469,-9.772292,-0.008694,
1470,1398519792813,1398519792813,-0.028152,-9.772331,-0.012330,
1480,1398519792823,1398519792823,-0.024386,-9.775917,-0.001334,
1490,1398519792833,1398519792833,-0.024345,-9.777729,0.002346,
1500,1398519792843,1398519792843,-0.026338,-9.766801,-0.008723,
1510,1398519792853,1398519792853,-0.020758,-9.783298,-0.012301,
1520,1398519792863,1398519792863,-0.007825,-9.794193,-0.004984,
1530,1398519792873,1398519792873,-0.028043,-9.775935,-0.001305,
1540,1398519792883,1398519792883,-0.028015,-9.777758,0.000542,
1550,1398519792893,1398519792893,-0.013529,-9.787013,-0.026990,
1560,1398519792903,1398519792903,-0.018848,-9.794290,-0.012228,
1570,1398519792913,1398519792913,-0.031726,-9.779662,-0.008578,
1580,1398519792923,1398519792923,-0.013418,-9.779552,-0.005057,
1590,1398519792933,1398519792933,-0.002450,-9.783186,-0.008779,
1600,1398519792943,1398519792943,-0.018916,-9.779589,-0.006846,
1610,1398519792953,1398519792953,-0.017184,-9.768589,-0.008780,
1620,1398519792963,1398519792963,-0.018875,-9.779557,-0.001348,
1630,1398519792973,1398519792973,-0.017143,-9.772246,-0.006918,
1640,1398519792983,1398519792983,-0.007853,-9.797903,-0.012285,
1650,1398519792993,1398519792993,-0.024263,-9.785043,0.006069,
1660,1398519793003,1398519793003,-0.013528,-9.772260,-0.012445,
1670,1398519793013,1398519793013,-0.028043,-9.779623,-0.004941,
1680,1398519793023,1398519793023,-0.028125,-9.772310,-0.008665,
1690,1398519793033,1398519793033,-0.015260,-9.777727,-0.005057,
1700,1398519793043,1398519793043,-0.013447,-9.790638,-0.019631,
1710,1398519793053,1398519793053,-0.007852,-9.786838,-0.001376,
1720,1398519793063,1398519793063,-0.022531,-9.779575,-0.001319,
1730,1398519793073,1398519793073,-0.016977,-9.770274,0.016892,
1740,1398519793083,1398519793083,-0.015192,-9.785050,-0.003166,
1750,1398519793093,1398519793093,-0.009790,-9.779555,-0.008751,
1760,1398519793103,1398519793103,-0.020648,-9.786901,-0.001276,
1770,1398519793113,1398519793113,-0.020606,-9.779491,0.011495,
1780,1398519793123,1398519793123,-0.002285,-9.779370,0.016849,
1790,1398519793133,1398519793133,-0.028029,-9.777768,-0.001291,
1800,1398519793143,1398519793143,-0.020758,-9.783298,-0.012301,
1810,1398519793153,1398519793153,-0.017156,-9.768568,-0.005115,
1820,1398519793163,1398519793163,-0.009872,-9.770398,-0.010656,
1830,1398519793173,1398519793173,-0.018876,-9.790623,-0.012257,
1840,1398519793183,1398519793183,-0.018862,-9.786923,-0.006788,
1850,1398519793193,1398519793193,-0.020634,-9.775825,0.011466,
1860,1398519793203,1398519793203,-0.020881,-9.764951,-0.010613,
1870,1398519793213,1398519793213,-0.028001,-9.770370,0.009647,
1880,1398519793223,1398519793223,-0.028097,-9.772289,-0.004999,
1890,1398519793233,1398519793233,-0.035464,-9.761302,-0.001364,
1900,1398519793243,1398519793243,-0.020758,-9.779609,-0.008664,
1910,1398519793253,1398519793253,-0.009790,-9.786932,-0.016023,
1920,1398519793263,1398519793263,-0.013529,-9.783325,-0.023354,
1930,1398519793273,1398519793273,-0.017143,-9.770402,-0.005100,
1940,1398519793283,1398519793283,-0.020593,-9.790546,0.002419,
1950,1398519793293,1398519793293,-0.020634,-9.783201,0.004193,
1960,1398519793303,1398519793303,-0.020785,-9.775942,-0.008693,
1970,1398519793313,1398519793313,-0.020648,-9.779524,0.005997,
1980,1398519793323,1398519793323,-0.018848,-9.785069,-0.003137,
1990,1398519793333,1398519793333,-0.015219,-9.779539,-0.001377,
2000,1398519793343,1398519793343,-0.017143,-9.770402,-0.005100,
2010,1398519793353,1398519793353,-0.016992,-9.786882,-0.001304,
2020,1398519793363,1398519793363,-0.017033,-9.785070,-0.004984,
2030,1398519793373,1398519793373,-0.020676,-9.786922,-0.004941,
2040,1398519793383,1398519793383,-0.020676,-9.783234,-0.001305,
2050,1398519793393,1398519793393,-0.016992,-9.783195,0.002332,
2060,1398519793403,1398519793403,-0.020579,-9.785003,0.009706,
2070,1398519793413,1398519793413,-0.017143,-9.770402,-0.005100,
2080,1398519793423,1398519793423,-0.006120,-9.783215,-0.010583,
2090,1398519793433,1398519793433,-0.009680,-9.788691,-0.003180,
2100,1398519793443,1398519793443,-0.018998,-9.772276,-0.010569,
2110,1398519793453,1398519793453,-0.016992,-9.783195,0.002332,
2120,1398519793463,1398519793463,-0.017061,-9.783247,-0.006831,
2130,1398519793473,1398519793473,-0.024372,-9.772218,0.004135,
2140,1398519793483,1398519793483,-0.031849,-9.765005,-0.010527,
2150,1398519793493,1398519793493,-0.017061,-9.786936,-0.010468,
2160,1398519793503,1398519793503,-0.017046,-9.772171,0.005910,
2170,1398519793513,1398519793513,-0.031685,-9.779631,-0.003080,
2180,1398519793523,1398519793523,-0.020703,-9.783255,-0.004970,
2190,1398519793533,1398519793533,-0.024359,-9.775896,0.002331,
2200,1398519793543,1398519793543,-0.017047,-9.786925,-0.008635,
2210,1398519793553,1398519793553,-0.018998,-9.772276,-0.010569,
2220,1398519793563,1398519793563,-0.028152,-9.764955,-0.005057,
2230,1398519793573,1398519793573,-0.017171,-9.779644,-0.017856,
2240,1398519793583,1398519793583,-0.024468,-9.764915,-0.001421,
2250,1398519793593,1398519793593,-0.020635,-9.792422,-0.004898,
2260,1398519793603,1398519793603,-0.024386,-9.775917,-0.001334,
2270,1398519793613,1398519793613,-0.024427,-9.770416,-0.001377,
2280,1398519793623,1398519793623,-0.031644,-9.775910,0.006054,
2290,1398519793633,1398519793633,-0.020703,-9.779566,-0.001334,
2300,1398519793643,1398519793643,-0.024386,-9.772228,0.002302,
2310,1398519793653,1398519793653,-0.028056,-9.770413,0.002317,
2320,1398519793663,1398519793663,-0.015232,-9.772173,0.004063,
2330,1398519793673,1398519793673,-0.017156,-9.766724,-0.003297,
2340,1398519793683,1398519793683,-0.020703,-9.779566,-0.001334,
2350,1398519793693,1398519793693,-0.020840,-9.768607,-0.008751,
2360,1398519793703,1398519793703,-0.028221,-9.761320,-0.010584,
2370,1398519793713,1398519793713,-0.028124,-9.764934,-0.001392,
2380,1398519793723,1398519793723,-0.018930,-9.775911,-0.005042,
2390,1398519793733,1398519793733,-0.022614,-9.787016,-0.019588,
2400,1398519793743,1398519793743,-0.024413,-9.764874,0.005910,
2410,1398519793753,1398519793753,-0.024469,-9.772292,-0.008694,
2420,1398519793763,1398519793763,-0.020813,-9.772274,-0.008722,
2430,1398519793773,1398519793773,-0.020730,-9.775899,-0.001363,
2440,1398519793783,1398519793783,-0.026201,-9.783292,-0.006760,
2450,1398519793793,1398519793793,-0.020703,-9.779566,-0.001334,
2460,1398519793803,1398519793803,-0.013528,-9.772260,-0.012445,
2470,1398519793813,1398519793813,-0.024483,-9.785213,-0.023253,
2480,1398519793823,1398519793823,0.001151,-9.783211,-0.016139,
2490,1398519793833,1398519793833,-0.020799,-9.777797,-0.012344,
2500,1398519793843,1398519793843,-0.017047,-9.783237,-0.004999,
2510,1398519793853,1398519793853,-0.009707,-9.777647,0.004064,
2520,1398519793863,1398519793863,-0.024441,-9.768582,-0.001392,
2530,1398519793873,1398519793873,-0.009831,-9.777742,-0.012430,
2540,1398519793883,1398519793883,-0.017075,-9.786946,-0.012300,
2550,1398519793893,1398519793893,-0.020868,-9.772317,-0.016053,
2560,1398519793903,1398519793903,-0.028125,-9.766778,-0.003210,
2570,1398519793913,1398519793913,-0.007949,-9.790601,-0.017841,
2580,1398519793923,1398519793923,-0.029884,-9.777799,-0.004942,
2590,1398519793933,1398519793933,-0.015233,-9.779550,-0.003209,
2600,1398519793943,1398519793943,-0.013419,-9.790617,-0.015966,
2610,1398519793953,1398519793953,-0.006106,-9.775827,-0.001478,
2620,1398519793963,1398519793963,-0.017005,-9.779516,0.004136,
2630,1398519793973,1398519793973,-0.028042,-9.772246,0.002331,
2640,1398519793983,1398519793983,-0.026339,-9.777865,-0.019632,
2650,1398519793993,1398519793993,-0.024441,-9.768582,-0.001392,
2660,1398519794003,1398519794003,0.001220,-9.785002,-0.008793,
2670,1398519794013,1398519794013,-0.024332,-9.779563,0.002360,
2680,1398519794023,1398519794023,-0.015356,-9.768580,-0.008794,
2690,1398519794033,1398519794033,-0.007907,-9.779504,-0.001434,
2700,1398519794043,1398519794043,-0.020688,-9.768491,0.011408,
2710,1398519794053,1398519794053,-0.016951,-9.785007,0.006012,
2720,1398519794063,1398519794063,-0.020689,-9.774023,0.005953,
2730,1398519794073,1398519794073,-0.031753,-9.764931,0.002302,
2740,1398519794083,1398519794083,-0.013295,-9.786833,0.004165,
2750,1398519794093,1398519794093,-0.017102,-9.775903,-0.005057,
2760,1398519794103,1398519794103,-0.026187,-9.772217,0.005982,
2770,1398519794113,1398519794113,-0.024372,-9.768530,0.007771,
2780,1398519794123,1398519794123,-0.020840,-9.770452,-0.010569,
2790,1398519794133,1398519794133,-0.024345,-9.772197,0.007800,
2800,1398519794143,1398519794143,-0.024413,-9.761185,0.009546,
2810,1398519794153,1398519794153,-0.017074,-9.775881,-0.001391,
2820,1398519794163,1398519794163,-0.013391,-9.783218,-0.005028,
2830,1398519794173,1398519794173,-0.020785,-9.772253,-0.005057,
2840,1398519794183,1398519794183,-0.015178,-9.788729,-0.004970,
2850,1398519794193,1398519794193,-0.002491,-9.779530,-0.010641,
2860,1398519794203,1398519794203,-0.020785,-9.772253,-0.005057,
2870,1398519794213,1398519794213,-0.015191,-9.783206,-0.001348,
2880,1398519794223,1398519794223,-0.017184,-9.772278,-0.012416,
2890,1398519794233,1398519794233,-0.008003,-9.785110,-0.019717,
2900,1398519794243,1398519794243,-0.009789,-9.775867,-0.005114,
2910,1398519794253,1398519794253,-0.006010,-9.784974,0.002260,
2920,1398519794263,1398519794263,-0.024510,-9.764948,-0.006919,
2930,1398519794273,1398519794273,-0.020813,-9.783340,-0.019631,
2940,1398519794283,1398519794283,-0.020799,-9.775952,-0.010526,
2950,1398519794293,1398519794293,-0.029843,-9.772234,0.006011,
2960,1398519794303,1398519794303,-0.035395,-9.766782,0.002345,
2970,1398519794313,1398519794313,-0.017102,-9.775903,-0.005057,
2980,1398519794323,1398519794323,-0.018971,-9.775943,-0.010540,
2990,1398519794333,1398519794333,-0.020676,-9.786922,-0.004941,
3000,1398519794343,1398519794343,-0.017157,-9.779634,-0.016024,
3010,1398519794353,1398519794353,-0.013583,-9.768614,-0.016139,
3020,1398519794363,1398519794363,-0.015343,-9.775947,-0.014234,
3030,1398519794373,1398519794373,-0.024427,-9.770416,-0.001377,
3040,1398519794383,1398519794383,-0.017019,-9.779527,0.002303,
3050,1398519794393,1398519794393,-0.024455,-9.772282,-0.006861,
3060,1398519794403,1398519794403,-0.013418,-9.779552,-0.005057,
3070,1398519794413,1398519794413,-0.020648,-9.775835,0.009633,
3080,1398519794423,1398519794423,-0.024387,-9.783294,-0.008607,
3090,1398519794433,1398519794433,-0.015315,-9.772237,-0.006933,
3100,1398519794443,1398519794443,-0.013349,-9.772121,0.011379,
3110,1398519794453,1398519794453,-0.013432,-9.779562,-0.006889,
3120,1398519794463,1398519794463,-0.017130,-9.786989,-0.019631,
3130,1398519794473,1398519794473,-0.009666,-9.788680,-0.001348,
3140,1398519794483,1398519794483,-0.020703,-9.779566,-0.001334,
3150,1398519794493,1398519794493,-0.022695,-9.757572,-0.001493,
3160,1398519794503,1398519794503,-0.020826,-9.772285,-0.010555,
3170,1398519794513,1398519794513,-0.024414,-9.772250,-0.001363,
3180,1398519794523,1398519794523,-0.020771,-9.770398,-0.001406,
3190,1398519794533,1398519794533,-0.035519,-9.761345,-0.008694,
3200,1398519794543,1398519794543,-0.024551,-9.768668,-0.016053,
3210,1398519794553,1398519794553,-0.022586,-9.775929,-0.005014,
3220,1398519794563,1398519794563,-0.015192,-9.794271,-0.012257,
3230,1398519794573,1398519794573,-0.015191,-9.775829,0.005925,
3240,1398519794583,1398519794583,-0.020786,-9.779630,-0.012330,
3250,1398519794593,1398519794593,-0.028043,-9.775935,-0.001305,
3260,1398519794603,1398519794603,-0.013364,-9.786886,-0.004999,
3270,1398519794613,1398519794613,-0.028042,-9.772246,0.002331,
3280,1398519794623,1398519794623,-0.020648,-9.783212,0.002361,
3290,1398519794633,1398519794633,-0.017074,-9.779570,-0.005028,
3300,1398519794643,1398519794643,-0.024331,-9.775874,0.005997,
3310,1398519794653,1398519794653,-0.028097,-9.761224,0.005910,
3320,1398519794663,1398519794663,-0.017020,-9.783216,-0.001333,
3330,1398519794673,1398519794673,-0.015260,-9.779572,-0.006875,
3340,1398519794683,1398519794683,-0.007935,-9.786901,-0.012372,
3350,1398519794693,1398519794693,-0.020772,-9.775931,-0.006861,
3360,1398519794703,1398519794703,-0.013419,-9.783240,-0.008693,
3370,1398519794713,1398519794713,-0.024386,-9.768540,0.005939,
3380,1398519794723,1398519794723,-0.017074,-9.772193,0.002245,
3390,1398519794733,1398519794733,-0.013377,-9.786897,-0.006831,
3400,1398519794743,1398519794743,-0.013433,-9.788783,-0.015980,
3410,1398519794753,1398519794753,-0.015068,-9.784955,0.013328,
3420,1398519794763,1398519794763,-0.009818,-9.785109,-0.017870,
3430,1398519794773,1398519794773,-0.015329,-9.775936,-0.012402,
3440,1398519794783,1398519794783,-0.017156,-9.768568,-0.005115,
3450,1398519794793,1398519794793,-0.019067,-9.768641,-0.016096,
3460,1398519794803,1398519794803,-0.022696,-9.776014,-0.019675,
3470,1398519794813,1398519794813,-0.005941,-9.783076,0.013242,
3480,1398519794823,1398519794823,-0.007811,-9.786806,0.004122,
3490,1398519794833,1398519794833,-0.022559,-9.786973,-0.012257,
3500,1398519794843,1398519794843,-0.022476,-9.783221,0.002375,
3510,1398519794853,1398519794853,-0.020799,-9.770420,-0.005071,
3520,1398519794863,1398519794863,-0.018916,-9.775901,-0.003210,
3530,1398519794873,1398519794873,-0.024441,-9.768582,-0.001392,
3540,1398519794883,1398519794883,-0.018985,-9.783331,-0.019646,
3550,1398519794893,1398519794893,-0.024428,-9.781482,-0.012286,
3560,1398519794903,1398519794903,-0.002423,-9.794230,-0.016023,
3570,1398519794913,1398519794913,-0.017130,-9.786989,-0.019631,
3580,1398519794923,1398519794923,-0.022614,-9.779639,-0.012315,
3590,1398519794933,1398519794933,-0.017116,-9.788822,-0.019617,
3600,1398519794943,1398519794943,-0.017129,-9.775924,-0.008722,
3610,1398519794953,1398519794953,-0.009845,-9.775909,-0.012445,
3620,1398519794963,1398519794963,-0.024359,-9.774052,0.004150,
3630,1398519794973,1398519794973,-0.018916,-9.770369,0.002245,
3640,1398519794983,1398519794983,-0.002409,-9.784998,-0.005099,
3650,1398519794993,1398519794993,-0.029898,-9.772277,-0.001320,
3660,1398519795003,1398519795003,-0.031863,-9.765016,-0.012359,
3670,1398519795013,1398519795013,-0.020827,-9.777818,-0.016009,
3680,1398519795023,1398519795023,-0.013323,-9.792386,-0.004955,
3690,1398519795033,1398519795033,-0.024413,-9.768561,0.002273,
3700,1398519795043,1398519795043,-0.006052,-9.794227,-0.012329,
3710,1398519795053,1398519795053,-0.009803,-9.775877,-0.006947,
3720,1398519795063,1398519795063,-0.015273,-9.766672,0.004020,
3730,1398519795073,1398519795073,-0.017211,-9.757545,-0.001536,
3740,1398519795083,1398519795083,-0.031808,-9.761285,-0.001392,
3750,1398519795093,1398519795093,-0.013322,-9.783166,0.004136,
3760,1398519795103,1398519795103,-0.002574,-9.783281,-0.025273,
3770,1398519795113,1398519795113,-0.018958,-9.779621,-0.012344,
3780,1398519795123,1398519795123,-0.009680,-9.786846,-0.001362,
3790,1398519795133,1398519795133,-0.006106,-9.779515,-0.005114,
3800,1398519795143,1398519795143,-0.013392,-9.794284,-0.015937,
3810,1398519795153,1398519795153,-0.015123,-9.792375,-0.001275,
3820,1398519795163,1398519795163,-0.018916,-9.779589,-0.006846,
3830,1398519795173,1398519795173,-0.020593,-9.783170,0.009691,
3840,1398519795183,1398519795183,-0.017116,-9.777758,-0.008708,
3850,1398519795193,1398519795193,-0.013446,-9.786949,-0.015995,
3860,1398519795203,1398519795203,-0.024386,-9.772228,0.002302,
3870,1398519795213,1398519795213,-0.020662,-9.779534,0.004164,
3880,1398519795223,1398519795223,-0.017184,-9.775966,-0.016053,
3890,1398519795233,1398519795233,-0.015274,-9.783270,-0.012344,
3900,1398519795243,1398519795243,-0.029939,-9.772308,-0.006818,
3910,1398519795253,1398519795253,-0.024469,-9.768604,-0.005057,
3920,1398519795263,1398519795263,-0.029939,-9.770465,-0.005000,
3930,1398519795273,1398519795273,-0.024345,-9.770352,0.009619,
3940,1398519795283,1398519795283,-0.017157,-9.775945,-0.012387,
3950,1398519795293,1398519795293,-0.009667,-9.792369,-0.004984,
3960,1398519795303,1398519795303,-0.026256,-9.774114,-0.004999,
3970,1398519795313,1398519795313,-0.028097,-9.772289,-0.004999,
3980,1398519795323,1398519795323,-0.022531,-9.779575,-0.001319,
3990,1398519795333,1398519795333,-0.020649,-9.797966,-0.012185,
4000,1398519795343,1398519795343,-0.020731,-9.779588,-0.004999,
4010,1398519795353,1398519795353,-0.013378,-9.790585,-0.010468,
4020,1398519795363,1398519795363,-0.017034,-9.797979,-0.017711,
4030,1398519795373,1398519795373,-0.022490,-9.788764,-0.004912,
4040,1398519795383,1398519795383,-0.022504,-9.783242,-0.001290,
4050,1398519795393,1398519795393,-0.020745,-9.785131,-0.012286,
4060,1398519795403,1398519795403,-0.015054,-9.784945,0.015161,
4070,1398519795413,1398519795413,-0.022613,-9.772263,-0.005043,
4080,1398519795423,1398519795423,-0.026159,-9.775884,0.006011,
4090,1398519795433,1398519795433,-0.020786,-9.777786,-0.010511,
4100,1398519795443,1398519795443,-0.028042,-9.768559,0.005968,
4110,1398519795453,1398519795453,-0.017047,-9.779549,-0.001362,
4120,1398519795463,1398519795463,-0.020800,-9.783329,-0.017799,
4130,1398519795473,1398519795473,-0.024345,-9.775886,0.004164,
4140,1398519795483,1398519795483,-0.009598,-9.797848,-0.001275,
