Index,Arrival_Time,Creation_Time,x,y,z
830,1398519198927,1398519198927,-9.558759,-2.236555,-0.041898,
840,1398519198937,1398519198937,-9.569632,-2.236534,-0.028982,
850,1398519198947,1398519198947,-9.555089,-2.243904,-0.047368,
860,1398519198957,1398519198957,-9.553205,-2.249386,-0.045506,
870,1398519198967,1398519198967,-9.556833,-2.232783,-0.025445,
880,1398519198977,1398519198977,-9.556916,-2.234691,-0.038261,
890,1398519198987,1398519198987,-9.567859,-2.249479,-0.049057,
900,1398519198997,1398519198997,-9.571652,-2.229315,-0.047354,
910,1398519199007,1398519199007,-9.575185,-2.229237,-0.030829,
920,1398519199017,1398519199017,-9.573343,-2.240284,-0.039921,
930,1398519199027,1398519199027,-9.556862,-2.238337,-0.034567,
940,1398519199037,1398519199037,-9.558690,-2.238346,-0.034552,
950,1398519199047,1398519199047,-9.563892,-2.232643,-0.033120,
960,1398519199057,1398519199057,-9.571178,-2.236346,-0.033034,
970,1398519199067,1398519199067,-9.580470,-2.229130,-0.045850,
980,1398519199077,1398519199077,-9.571317,-2.243830,-0.058637,
990,1398519199087,1398519199087,-9.560279,-2.247412,-0.053195,
1000,1398519199097,1398519199097,-9.560168,-2.251016,-0.042169,
1010,1398519199107,1398519199107,-9.560361,-2.243787,-0.060556,
1020,1398519199117,1398519199117,-9.571165,-2.251091,-0.045748,
1030,1398519199127,1398519199127,-9.571247,-2.243777,-0.049472,
1040,1398519199137,1398519199137,-9.571235,-2.252989,-0.056731,
1050,1398519199147,1398519199147,-9.580498,-2.225463,-0.045879,
1060,1398519199157,1398519199157,-9.576705,-2.245627,-0.047581,
1070,1398519199167,1398519199167,-9.560265,-2.245557,-0.049544,
1080,1398519199177,1398519199177,-9.556608,-2.247384,-0.051391,
1090,1398519199187,1398519199187,-9.564099,-2.232802,-0.060614,
1100,1398519199197,1398519199197,-9.558477,-2.240047,-0.049602,
1110,1398519199207,1398519199207,-9.552773,-2.247227,-0.027592,
1120,1398519199217,1398519199217,-9.556512,-2.245465,-0.036742,
1130,1398519199227,1398519199227,-9.556595,-2.251062,-0.053195,
1140,1398519199237,1398519199237,-9.573157,-2.232783,-0.049545,
1150,1398519199247,1398519199247,-9.574903,-2.236417,-0.042170,
1160,1398519199257,1398519199257,-9.567591,-2.236381,-0.042227,
1170,1398519199267,1398519199267,-9.552979,-2.245542,-0.053267,
1180,1398519199277,1398519199277,-9.564217,-2.251316,-0.052737,
1190,1398519199287,1398519199287,-9.564313,-2.245857,-0.060112,
1200,1398519199297,1398519199297,-9.566072,-2.236591,-0.041841,
1210,1398519199307,1398519199307,-9.564175,-2.247595,-0.043601,
1220,1398519199317,1398519199317,-9.573383,-2.229249,-0.034510,
1230,1398519199327,1398519199327,-9.567843,-2.225491,-0.023584,
1240,1398519199337,1398519199337,-9.560559,-2.232854,-0.034581,
1250,1398519199347,1398519199347,-9.575377,-2.222008,-0.049216,
1260,1398519199357,1398519199357,-9.586402,-2.225793,-0.060099,
1270,1398519199367,1398519199367,-9.564189,-2.251295,-0.049071,
1280,1398519199377,1398519199377,-9.558662,-2.247547,-0.039978,
1290,1398519199387,1398519199387,-9.560450,-2.243835,-0.030828,
1300,1398519199397,1398519199397,-9.569838,-2.225627,-0.045565,
1310,1398519199407,1398519199407,-9.551282,-2.258525,-0.041782,
1320,1398519199417,1398519199417,-9.573549,-2.225688,-0.052868,
1330,1398519199427,1398519199427,-9.569852,-2.231171,-0.052853,
1340,1398519199437,1398519199437,-9.556876,-2.251259,-0.049128,
1350,1398519199447,1398519199447,-9.567844,-2.240246,-0.038132,
1360,1398519199457,1398519199457,-9.567955,-2.234798,-0.047340,
1370,1398519199467,1398519199467,-9.575322,-2.231188,-0.050977,
1380,1398519199477,1398519199477,-9.567954,-2.232954,-0.045521,
1390,1398519199487,1398519199487,-9.575185,-2.240304,-0.041740,
1400,1398519199497,1398519199497,-9.569852,-2.236705,-0.058308,
1410,1398519199507,1398519199507,-9.573075,-2.243786,-0.049458,
1420,1398519199517,1398519199517,-9.552965,-2.247376,-0.053253,
1430,1398519199527,1398519199527,-9.565804,-2.251160,-0.062288,
1440,1398519199537,1398519199537,-9.576758,-2.225381,-0.034911,
1450,1398519199547,1398519199547,-9.567591,-2.243759,-0.049501,
1460,1398519199557,1398519199557,-9.574944,-2.230916,-0.042213,
1470,1398519199567,1398519199567,-9.560195,-2.232593,-0.027650,
1480,1398519199577,1398519199577,-9.563809,-2.230734,-0.020304,
1490,1398519199587,1398519199587,-9.567591,-2.234537,-0.040409,
1500,1398519199597,1398519199597,-9.567591,-2.240070,-0.045864,
1510,1398519199607,1398519199607,-9.565721,-2.228963,-0.029469,
1520,1398519199617,1398519199617,-9.567577,-2.243748,-0.047668,
1530,1398519199627,1398519199627,-9.563907,-2.243720,-0.045864,
1540,1398519199637,1398519199637,-9.560373,-2.221664,-0.040568,
1550,1398519199647,1398519199647,-9.563893,-2.247398,-0.047668,
1560,1398519199657,1398519199657,-9.571233,-2.229011,-0.033092,
1570,1398519199667,1398519199667,-9.563921,-2.245575,-0.049515,
1580,1398519199677,1398519199677,-9.569473,-2.229055,-0.042271,
1590,1398519199687,1398519199687,-9.584072,-2.232795,-0.042127,
1600,1398519199697,1398519199697,-9.556553,-2.245497,-0.042241,
1610,1398519199707,1398519199707,-9.564003,-2.238261,-0.053239,
1620,1398519199717,1398519199717,-9.560306,-2.240056,-0.049587,
1630,1398519199727,1398519199727,-9.560250,-2.240013,-0.042256,
1640,1398519199737,1398519199737,-9.556607,-2.236317,-0.040481,
1650,1398519199747,1398519199747,-9.558532,-2.229023,-0.046023,
1660,1398519199757,1398519199757,-9.567550,-2.243727,-0.044002,
1670,1398519199767,1398519199767,-9.563907,-2.240031,-0.042227,
1680,1398519199777,1398519199777,-9.571301,-2.232753,-0.045893,
1690,1398519199787,1398519199787,-9.571357,-2.229107,-0.049588,
1700,1398519199797,1398519199797,-9.567563,-2.236360,-0.038561,
1710,1398519199807,1398519199807,-9.552911,-2.254711,-0.053195,
1720,1398519199817,1398519199817,-9.560332,-2.229010,-0.042343,
1730,1398519199827,1398519199827,-9.560360,-2.229032,-0.046008,
1740,1398519199837,1398519199837,-9.564044,-2.229071,-0.049646,
1750,1398519199847,1398519199847,-9.573116,-2.236440,-0.047683,
1760,1398519199857,1398519199857,-9.567632,-2.236413,-0.047726,
1770,1398519199867,1398519199867,-9.563743,-2.254659,-0.034779,
1780,1398519199877,1398519199877,-9.563784,-2.249158,-0.034823,
1790,1398519199887,1398519199887,-9.552938,-2.254733,-0.056861,
1800,1398519199897,1398519199897,-9.571164,-2.240024,-0.034838,
1810,1398519199907,1398519199907,-9.578684,-2.230998,-0.053182,
1820,1398519199917,1398519199917,-9.574931,-2.236439,-0.045835,
1830,1398519199927,1398519199927,-9.560278,-2.243723,-0.049558,
1840,1398519199937,1398519199937,-9.573061,-2.236398,-0.040351,
1850,1398519199947,1398519199947,-9.571164,-2.240024,-0.034838,
1860,1398519199957,1398519199957,-9.574807,-2.243721,-0.036613,
1870,1398519199967,1398519199967,-9.571515,-2.238431,-0.038117,
1880,1398519199977,1398519199977,-9.569811,-2.236673,-0.052809,
1890,1398519199987,1398519199987,-9.549591,-2.251244,-0.052852,
1900,1398519199997,1398519199997,-9.567845,-2.243935,-0.041768,
1910,1398519200007,1398519200007,-9.558704,-2.251268,-0.049114,
1920,1398519200017,1398519200017,-9.556847,-2.229105,-0.023641,
1930,1398519200027,1398519200027,-9.551474,-2.236540,-0.045622,
1940,1398519200037,1398519200037,-9.560533,-2.251277,-0.049100,
1950,1398519200047,1398519200047,-9.567845,-2.247624,-0.045405,
1960,1398519200057,1398519200057,-9.578869,-2.238498,-0.043558,
1970,1398519200067,1398519200067,-9.556916,-2.238380,-0.041898,
1980,1398519200077,1398519200077,-9.556849,-2.243860,-0.038189,
1990,1398519200087,1398519200087,-9.555076,-2.251271,-0.052809,
2000,1398519200097,1398519200097,-9.564106,-2.240165,-0.027163,
2010,1398519200107,1398519200107,-9.571625,-2.236671,-0.050962,
2020,1398519200117,1398519200117,-9.567749,-2.247550,-0.032575,
2030,1398519200127,1398519200127,-9.575268,-2.236678,-0.049100,
2040,1398519200137,1398519200137,-9.564395,-2.236699,-0.062017,
2050,1398519200147,1398519200147,-9.571570,-2.240317,-0.047267,
2060,1398519200157,1398519200157,-9.558690,-2.245724,-0.041826,
2070,1398519200167,1398519200167,-9.555102,-2.247604,-0.052838,
2080,1398519200177,1398519200177,-9.564449,-2.225675,-0.058438,
2090,1398519200187,1398519200187,-9.567995,-2.225608,-0.043746,
2100,1398519200197,1398519200197,-9.556525,-2.238098,-0.031301,
2110,1398519200207,1398519200207,-9.567453,-2.251031,-0.038445,
2120,1398519200217,1398519200217,-9.558463,-2.232658,-0.040495,
2130,1398519200227,1398519200227,-9.575068,-2.229167,-0.056891,
2140,1398519200237,1398519200237,-9.571275,-2.240109,-0.049501,
2150,1398519200247,1398519200247,-9.573185,-2.229116,-0.049574,
2160,1398519200257,1398519200257,-9.571275,-2.232732,-0.042227,
2170,1398519200267,1398519200267,-9.571192,-2.240046,-0.038504,
2180,1398519200277,1398519200277,-9.556540,-2.251019,-0.045863,
2190,1398519200287,1398519200287,-9.567550,-2.245572,-0.045820,
2200,1398519200297,1398519200297,-9.565680,-2.232620,-0.027607,
2210,1398519200307,1398519200307,-9.563852,-2.247366,-0.042169,
2220,1398519200317,1398519200317,-9.571302,-2.236442,-0.049530,
2230,1398519200327,1398519200327,-9.552910,-2.243645,-0.042284,
2240,1398519200337,1398519200337,-9.549351,-2.245546,-0.056962,
2250,1398519200347,1398519200347,-9.567453,-2.251031,-0.038445,
2260,1398519200357,1398519200357,-9.567440,-2.256553,-0.042068,
2270,1398519200367,1398519200367,-9.558382,-2.254728,-0.051319,
2280,1398519200377,1398519200377,-9.565831,-2.236426,-0.051406,
2290,1398519200387,1398519200387,-9.573143,-2.225395,-0.040438,
2300,1398519200397,1398519200397,-9.573131,-2.236451,-0.049516,
2310,1398519200407,1398519200407,-9.565708,-2.251085,-0.049457,
2320,1398519200417,1398519200417,-9.563990,-2.236406,-0.049588,
2330,1398519200427,1398519200427,-9.575240,-2.232968,-0.041798,
2340,1398519200437,1398519200437,-9.549536,-2.253046,-0.047338,
2350,1398519200447,1398519200447,-9.571528,-2.232908,-0.034495,
2360,1398519200457,1398519200457,-9.571542,-2.232918,-0.036328,
2370,1398519200467,1398519200467,-9.575240,-2.236657,-0.045435,
2380,1398519200477,1398519200477,-9.566017,-2.254993,-0.052693,
2390,1398519200487,1398519200487,-9.571557,-2.247684,-0.052708,
2400,1398519200497,1398519200497,-9.571529,-2.251352,-0.052679,
2410,1398519200507,1398519200507,-9.575116,-2.238406,-0.030757,
2420,1398519200517,1398519200517,-9.575103,-2.243928,-0.034379,
2430,1398519200527,1398519200527,-9.571666,-2.233014,-0.052824,
2440,1398519200537,1398519200537,-9.571543,-2.245829,-0.049057,
2450,1398519200547,1398519200547,-9.589865,-2.221973,-0.030772,
2460,1398519200557,1398519200557,-9.567941,-2.238476,-0.049144,
2470,1398519200567,1398519200567,-9.566154,-2.225588,-0.041928,
2480,1398519200577,1398519200577,-9.564366,-2.229300,-0.051078,
2490,1398519200587,1398519200587,-9.569673,-2.232877,-0.030843,
2500,1398519200597,1398519200597,-9.560381,-2.247471,-0.025301,
2510,1398519200607,1398519200607,-9.556834,-2.247538,-0.039993,
2520,1398519200617,1398519200617,-9.567845,-2.243935,-0.041768,
2530,1398519200627,1398519200627,-9.575185,-2.240304,-0.041740,
2540,1398519200637,1398519200637,-9.560504,-2.240189,-0.034523,
2550,1398519200647,1398519200647,-9.575102,-2.238395,-0.028924,
2560,1398519200657,1398519200657,-9.567900,-2.232911,-0.038190,
2570,1398519200667,1398519200667,-9.573370,-2.231083,-0.034495,
2580,1398519200677,1398519200677,-9.575240,-2.232968,-0.041798,
2590,1398519200687,1398519200687,-9.553095,-2.245612,-0.027206,
2600,1398519200697,1398519200697,-9.586126,-2.236647,-0.034351,
2610,1398519200707,1398519200707,-9.566072,-2.247658,-0.052751,
2620,1398519200717,1398519200717,-9.566003,-2.245760,-0.041768,
2630,1398519200727,1398519200727,-9.577068,-2.231133,-0.039965,
2640,1398519200737,1398519200737,-9.577013,-2.229246,-0.030815,
2650,1398519200747,1398519200747,-9.567859,-2.249479,-0.049057,
2660,1398519200757,1398519200757,-9.553302,-2.247616,-0.056518,
2670,1398519200767,1398519200767,-9.567982,-2.229286,-0.045550,
2680,1398519200777,1398519200777,-9.569783,-2.236651,-0.049144,
2690,1398519200787,1398519200787,-9.575157,-2.232904,-0.030800,
2700,1398519200797,1398519200797,-9.571514,-2.232897,-0.032662,
2710,1398519200807,1398519200807,-9.571584,-2.232950,-0.041827,
2720,1398519200817,1398519200817,-9.571404,-2.242034,-0.027091,
2730,1398519200827,1398519200827,-9.569783,-2.244029,-0.056417,
2740,1398519200837,1398519200837,-9.569728,-2.243987,-0.049086,
2750,1398519200847,1398519200847,-9.571611,-2.240349,-0.052766,
2760,1398519200857,1398519200857,-9.567996,-2.234830,-0.052838,
2770,1398519200867,1398519200867,-9.573329,-2.236584,-0.034452,
2780,1398519200877,1398519200877,-9.560600,-2.232886,-0.040080,
2790,1398519200887,1398519200887,-9.566017,-2.247615,-0.045420,
2800,1398519200897,1398519200897,-9.560491,-2.245712,-0.038146,
2810,1398519200907,1398519200907,-9.553220,-2.254930,-0.052794,
2820,1398519200917,1398519200917,-9.564243,-2.236582,-0.041855,
2830,1398519200927,1398519200927,-9.566043,-2.229192,-0.030901,
2840,1398519200937,1398519200937,-9.569742,-2.247686,-0.054555,
2850,1398519200947,1398519200947,-9.567900,-2.236600,-0.041826,
2860,1398519200957,1398519200957,-9.567900,-2.243978,-0.049100,
2870,1398519200967,1398519200967,-9.556904,-2.251280,-0.052794,
2880,1398519200977,1398519200977,-9.558566,-2.251162,-0.030785,
2890,1398519200987,1398519200987,-9.575294,-2.229322,-0.045493,
2900,1398519200997,1398519200997,-9.571515,-2.245808,-0.045391,
2910,1398519201007,1398519201007,-9.580724,-2.229306,-0.038118,
2920,1398519201017,1398519201017,-9.567983,-2.238508,-0.054642,
2930,1398519201027,1398519201027,-9.571652,-2.238537,-0.056446,
2940,1398519201037,1398519201037,-9.553123,-2.245633,-0.030871,
2950,1398519201047,1398519201047,-9.558759,-2.236555,-0.041898,
2960,1398519201057,1398519201057,-9.567817,-2.238380,-0.032647,
2970,1398519201067,1398519201067,-9.556765,-2.236418,-0.019918,
2980,1398519201077,1398519201077,-9.555102,-2.240226,-0.045564,
2990,1398519201087,1398519201087,-9.567886,-2.238434,-0.041812,
3000,1398519201097,1398519201097,-9.560492,-2.254934,-0.047238,
3010,1398519201107,1398519201107,-9.573412,-2.244026,-0.052723,
3020,1398519201117,1398519201117,-9.553151,-2.251188,-0.039993,
3030,1398519201127,1398519201127,-9.571584,-2.236639,-0.045463,
3040,1398519201137,1398519201137,-9.558677,-2.251247,-0.045448,
3050,1398519201147,1398519201147,-9.578992,-2.225683,-0.047326,
3060,1398519201157,1398519201157,-9.571584,-2.232950,-0.041827,
3070,1398519201167,1398519201167,-9.575171,-2.232915,-0.032633,
3080,1398519201177,1398519201177,-9.556904,-2.247591,-0.049157,
3090,1398519201187,1398519201187,-9.569742,-2.245842,-0.052737,
3100,1398519201197,1398519201197,-9.571487,-2.247631,-0.043544,
3110,1398519201207,1398519201207,-9.571542,-2.229229,-0.032691,
3120,1398519201217,1398519201217,-9.560574,-2.245775,-0.049143,
3130,1398519201227,1398519201227,-9.567927,-2.236621,-0.045492,
3140,1398519201237,1398519201237,-9.573384,-2.236627,-0.041783,
3150,1398519201247,1398519201247,-9.553261,-2.249429,-0.052837,
3160,1398519201257,1398519201257,-9.560587,-2.240253,-0.045521,
3170,1398519201267,1398519201267,-9.573480,-2.225635,-0.043703,
3180,1398519201277,1398519201277,-9.564491,-2.233084,-0.071211,
3190,1398519201287,1398519201287,-9.564326,-2.240335,-0.056489,
3200,1398519201297,1398519201297,-9.577096,-2.232998,-0.045449,
3210,1398519201307,1398519201307,-9.564285,-2.243992,-0.054628,
3220,1398519201317,1398519201317,-9.567749,-2.249394,-0.034393,
3230,1398519201327,1398519201327,-9.560436,-2.247514,-0.032632,
3240,1398519201337,1398519201337,-9.571598,-2.240339,-0.050933,
3250,1398519201347,1398519201347,-9.567761,-2.236494,-0.023497,
3260,1398519201357,1398519201357,-9.564271,-2.243981,-0.052795,
3270,1398519201367,1398519201367,-9.557014,-2.238454,-0.054729,
3280,1398519201377,1398519201377,-9.556945,-2.245779,-0.052838,
3290,1398519201387,1398519201387,-9.560490,-2.230956,-0.023598,
3300,1398519201397,1398519201397,-9.545742,-2.254766,-0.030857,
3310,1398519201407,1398519201407,-9.556848,-2.232793,-0.027278,
3320,1398519201417,1398519201417,-9.551281,-2.251147,-0.034508,
3330,1398519201427,1398519201427,-9.575158,-2.243971,-0.041711,
3340,1398519201437,1398519201437,-9.556861,-2.236493,-0.032748,
3350,1398519201447,1398519201447,-9.577137,-2.233030,-0.050948,
3360,1398519201457,1398519201457,-9.560546,-2.247599,-0.047296,
3370,1398519201467,1398519201467,-9.564408,-2.229332,-0.056576,
3380,1398519201477,1398519201477,-9.571569,-2.232939,-0.039994,
3390,1398519201487,1398519201487,-9.575267,-2.225612,-0.038190,
3400,1398519201497,1398519201497,-9.560560,-2.247609,-0.049129,
3410,1398519201507,1398519201507,-9.564270,-2.232914,-0.041884,
3420,1398519201517,1398519201517,-9.566154,-2.236655,-0.052838,
3430,1398519201527,1398519201527,-9.556862,-2.249404,-0.045477,
3440,1398519201537,1398519201537,-9.571569,-2.236629,-0.043630,
3450,1398519201547,1398519201547,-9.558827,-2.243986,-0.058337,
3460,1398519201557,1398519201557,-9.575310,-2.245932,-0.063691,
3470,1398519201567,1398519201567,-9.560464,-2.251224,-0.039935,
3480,1398519201577,1398519201577,-9.571378,-2.251235,-0.032517,
3490,1398519201587,1398519201587,-9.571570,-2.240317,-0.047267,
3500,1398519201597,1398519201597,-9.575322,-2.225654,-0.045522,
3510,1398519201607,1398519201607,-9.558827,-2.240297,-0.054700,
3520,1398519201617,1398519201617,-9.551447,-2.254963,-0.060140,
3530,1398519201627,1398519201627,-9.553164,-2.251199,-0.041825,
3540,1398519201637,1398519201637,-9.553205,-2.251230,-0.047324,
3550,1398519201647,1398519201647,-9.560394,-2.251171,-0.030770,
3560,1398519201657,1398519201657,-9.565921,-2.245696,-0.030771,
3570,1398519201667,1398519201667,-9.558704,-2.251268,-0.049114,
3580,1398519201677,1398519201677,-9.560559,-2.243921,-0.045492,
3590,1398519201687,1398519201687,-9.579020,-2.222015,-0.047355,
3600,1398519201697,1398519201697,-9.571667,-2.247770,-0.067371,
3610,1398519201707,1398519201707,-9.573508,-2.231189,-0.052824,
3620,1398519201717,1398519201717,-9.566154,-2.232966,-0.049201,
3630,1398519201727,1398519201727,-9.556945,-2.243934,-0.051019,
3640,1398519201737,1398519201737,-9.564134,-2.251252,-0.041739,
3650,1398519201747,1398519201747,-9.549632,-2.254965,-0.061987,
3660,1398519201757,1398519201757,-9.564217,-2.251316,-0.052737,
3670,1398519201767,1398519201767,-9.560642,-2.236607,-0.049216,
3680,1398519201777,1398519201777,-9.560533,-2.247588,-0.045463,
3690,1398519201787,1398519201787,-9.567871,-2.229201,-0.030887,
3700,1398519201797,1398519201797,-9.569810,-2.232984,-0.049173,
3710,1398519201807,1398519201807,-9.568064,-2.221972,-0.049274,
3720,1398519201817,1398519201817,-9.564201,-2.236550,-0.036356,
3730,1398519201827,1398519201827,-9.569658,-2.234711,-0.030829,
3740,1398519201837,1398519201837,-9.566127,-2.236633,-0.049172,
3750,1398519201847,1398519201847,-9.568037,-2.229328,-0.052882,
3760,1398519201857,1398519201857,-9.567954,-2.232954,-0.045521,
3770,1398519201867,1398519201867,-9.569714,-2.236598,-0.039979,
3780,1398519201877,1398519201877,-9.560533,-2.247588,-0.045463,
3790,1398519201887,1398519201887,-9.573508,-2.231189,-0.052824,
3800,1398519201897,1398519201897,-9.575377,-2.223852,-0.051035,
3810,1398519201907,1398519201907,-9.578897,-2.232986,-0.041769,
3820,1398519201917,1398519201917,-9.582676,-2.225722,-0.050963,
3830,1398519201927,1398519201927,-9.556792,-2.236440,-0.023584,
3840,1398519201937,1398519201937,-9.564299,-2.238469,-0.051005,
3850,1398519201947,1398519201947,-9.578868,-2.225587,-0.030830,
3860,1398519201957,1398519201957,-9.556903,-2.243902,-0.045521,
3870,1398519201967,1398519201967,-9.569782,-2.232963,-0.045507,
3880,1398519201977,1398519201977,-9.555076,-2.251271,-0.052809,
3890,1398519201987,1398519201987,-9.573316,-2.243951,-0.039892,
3900,1398519201997,1398519201997,-9.571543,-2.238452,-0.041783,
3910,1398519202007,1398519202007,-9.567926,-2.232932,-0.041855,
3920,1398519202017,1398519202017,-9.553220,-2.247552,-0.045520,
3930,1398519202027,1398519202027,-9.560642,-2.236607,-0.049216,
3940,1398519202037,1398519202037,-9.564243,-2.240271,-0.045492,
3950,1398519202047,1398519202047,-9.556835,-2.253072,-0.045448,
3960,1398519202057,1398519202057,-9.571543,-2.245829,-0.049057,
3970,1398519202067,1398519202067,-9.567899,-2.231066,-0.036371,
3980,1398519202077,1398519202077,-9.567926,-2.229243,-0.038219,
3990,1398519202087,1398519202087,-9.560600,-2.232886,-0.040080,
4000,1398519202097,1398519202097,-9.566072,-2.243969,-0.049114,
4010,1398519202107,1398519202107,-9.553302,-2.243927,-0.052881,
4020,1398519202117,1398519202117,-9.569715,-2.238443,-0.041797,
4030,1398519202127,1398519202127,-9.575116,-2.232872,-0.025302,
4040,1398519202137,1398519202137,-9.560491,-2.247556,-0.039964,
4050,1398519202147,1398519202147,-9.573260,-2.243909,-0.032561,
4060,1398519202157,1398519202157,-9.556904,-2.251280,-0.052794,
4070,1398519202167,1398519202167,-9.567858,-2.234724,-0.034509,
4080,1398519202177,1398519202177,-9.567982,-2.229286,-0.045550,
4090,1398519202187,1398519202187,-9.567913,-2.238455,-0.045478,
4100,1398519202197,1398519202197,-9.575048,-2.256797,-0.039776,
4110,1398519202207,1398519202207,-9.571473,-2.238399,-0.032619,
4120,1398519202217,1398519202217,-9.560669,-2.234783,-0.051063,
